nuts_id,2013_0-4_male,2013_0-4_female,2013_5-9_male,2013_5-9_female,2013_10-14_male,2013_10-14_female,2013_15-19_male,2013_15-19_female,2013_20-24_male,2013_20-24_female,2013_25-29_male,2013_25-29_female,2013_30-34_male,2013_30-34_female,2013_35-39_male,2013_35-39_female,2013_40-44_male,2013_40-44_female,2013_45-49_male,2013_45-49_female,2013_50-54_male,2013_50-54_female,2013_55-59_male,2013_55-59_female,2013_60-64_male,2013_60-64_female,2013_65-69_male,2013_65-69_female,2013_70-74_male,2013_70-74_female,2013_75-79_male,2013_75-79_female,2013_80-84_male,2013_80-84_female,2013_85+_male,2013_85+_female,2015_0-4_male,2015_0-4_female,2015_5-9_male,2015_5-9_female,2015_10-14_male,2015_10-14_female,2015_15-19_male,2015_15-19_female,2015_20-24_male,2015_20-24_female,2015_25-29_male,2015_25-29_female,2015_30-34_male,2015_30-34_female,2015_35-39_male,2015_35-39_female,2015_40-44_male,2015_40-44_female,2015_45-49_male,2015_45-49_female,2015_50-54_male,2015_50-54_female,2015_55-59_male,2015_55-59_female,2015_60-64_male,2015_60-64_female,2015_65-69_male,2015_65-69_female,2015_70-74_male,2015_70-74_female,2015_75-79_male,2015_75-79_female,2015_80-84_male,2015_80-84_female,2015_85+_male,2015_85+_female,2018_0-4_male,2018_0-4_female,2018_5-9_male,2018_5-9_female,2018_10-14_male,2018_10-14_female,2018_15-19_male,2018_15-19_female,2018_20-24_male,2018_20-24_female,2018_25-29_male,2018_25-29_female,2018_30-34_male,2018_30-34_female,2018_35-39_male,2018_35-39_female,2018_40-44_male,2018_40-44_female,2018_45-49_male,2018_45-49_female,2018_50-54_male,2018_50-54_female,2018_55-59_male,2018_55-59_female,2018_60-64_male,2018_60-64_female,2018_65-69_male,2018_65-69_female,2018_70-74_male,2018_70-74_female,2018_75-79_male,2018_75-79_female,2018_80-84_male,2018_80-84_female,2018_85+_male,2018_85+_female,2020_0-4_male,2020_0-4_female,2020_5-9_male,2020_5-9_female,2020_10-14_male,2020_10-14_female,2020_15-19_male,2020_15-19_female,2020_20-24_male,2020_20-24_female,2020_25-29_male,2020_25-29_female,2020_30-34_male,2020_30-34_female,2020_35-39_male,2020_35-39_female,2020_40-44_male,2020_40-44_female,2020_45-49_male,2020_45-49_female,2020_50-54_male,2020_50-54_female,2020_55-59_male,2020_55-59_female,2020_60-64_male,2020_60-64_female,2020_65-69_male,2020_65-69_female,2020_70-74_male,2020_70-74_female,2020_75-79_male,2020_75-79_female,2020_80-84_male,2020_80-84_female,2020_85+_male,2020_85+_female,2023_0-4_male,2023_0-4_female,2023_5-9_male,2023_5-9_female,2023_10-14_male,2023_10-14_female,2023_15-19_male,2023_15-19_female,2023_20-24_male,2023_20-24_female,2023_25-29_male,2023_25-29_female,2023_30-34_male,2023_30-34_female,2023_35-39_male,2023_35-39_female,2023_40-44_male,2023_40-44_female,2023_45-49_male,2023_45-49_female,2023_50-54_male,2023_50-54_female,2023_55-59_male,2023_55-59_female,2023_60-64_male,2023_60-64_female,2023_65-69_male,2023_65-69_female,2023_70-74_male,2023_70-74_female,2023_75-79_male,2023_75-79_female,2023_80-84_male,2023_80-84_female,2023_85+_male,2023_85+_female
PL21,2.8883,2.7414,2.6,2.4741,2.6951,2.573,3.1075,2.9817,3.787,3.6588,4.1963,4.1111,4.1046,4.0305,3.7904,3.7396,3.2748,3.2319,3.1431,3.0924,3.328,3.4038,3.3123,3.53,2.755,3.1718,1.8265,2.3058,1.3726,1.9426,1.1618,1.8967,0.7666,1.4942,0.4055,1.1054,2.7608,2.5997,2.7837,2.6615,2.5812,2.4506,2.8831,2.7629,3.5466,3.4086,3.9821,3.8991,4.2222,4.1738,3.9418,3.8679,3.4307,3.4065,3.1025,3.0629,3.1481,3.1965,3.3493,3.5342,2.9144,3.2975,2.1024,2.6288,1.3449,1.863,1.1737,1.9058,0.7929,1.517,0.4716,1.2316,2.7643,2.5948,2.8845,2.737,2.571,2.447,2.6619,2.5473,3.0589,2.951,3.7246,3.6423,4.2018,4.1361,4.0683,3.9988,3.7172,3.6841,3.1833,3.1751,3.0187,3.0261,3.1451,3.31,3.0578,3.4004,2.4539,3.0015,1.5547,2.1279,1.0871,1.7247,0.8137,1.522,0.577,1.4299,2.8424,2.6756,2.7624,2.5973,2.7499,2.63,2.5454,2.4237,2.8321,2.7306,3.5141,3.4248,4.0,3.9427,4.1857,4.1437,3.863,3.8121,3.3375,3.343,2.9787,2.9903,2.9695,3.1046,3.0817,3.3987,2.589,3.1195,1.7869,2.4193,1.0677,1.6431,0.8294,1.5436,0.62,1.5021,2.7129,2.5681,2.8699,2.6958,2.8818,2.7379,2.4871,2.3786,2.673,2.6102,3.1996,3.1602,3.83,3.7159,4.1129,4.0164,3.961,3.8778,3.5905,3.6005,3.038,3.1023,2.8354,2.9484,2.8949,3.2078,2.7166,3.2493,2.0865,2.7965,1.2303,1.8806,0.7528,1.3903,0.6365,1.5536
PL22,2.5996,2.4759,2.2928,2.1888,2.2753,2.1654,2.7151,2.595,3.412,3.2623,4.0467,3.9076,4.1059,3.9727,3.7836,3.688,3.2383,3.2137,3.2256,3.2516,3.6794,3.8581,3.8045,4.1853,3.209,3.7541,1.9817,2.5167,1.6807,2.3409,1.1947,1.9135,0.7181,1.4057,0.3323,1.0095,2.4948,2.3704,2.5006,2.3953,2.2078,2.1097,2.493,2.3731,3.1397,3.0111,3.7842,3.638,4.183,4.027,3.9433,3.8478,3.4242,3.3731,3.1221,3.1459,3.3862,3.4971,3.8188,4.1878,3.3824,3.9627,2.3162,2.9077,1.6223,2.2921,1.2779,2.005,0.7683,1.4513,0.4119,1.1282,2.4377,2.3178,2.6308,2.5056,2.3077,2.2039,2.2851,2.1802,2.7259,2.6184,3.4216,3.2708,4.0401,3.8931,4.0867,3.9591,3.7596,3.6885,3.19,3.204,3.1297,3.221,3.4906,3.7891,3.5088,4.059,2.8561,3.5762,1.6792,2.3353,1.3227,2.0737,0.8328,1.5316,0.5445,1.3231,2.4368,2.3035,2.5321,2.4111,2.5252,2.4204,2.2221,2.1288,2.5075,2.4035,3.1558,3.0258,3.7873,3.6394,4.1842,4.0328,3.9328,3.858,3.3909,3.3725,3.0438,3.1253,3.2301,3.4411,3.5325,4.0592,3.0052,3.7781,1.9735,2.6961,1.2802,2.0254,0.897,1.6143,0.6098,1.4179,2.2345,2.1205,2.573,2.4478,2.6973,2.5667,2.3003,2.1984,2.3091,2.2141,2.6979,2.5619,3.3573,3.191,4.0474,3.8816,4.1605,4.0367,3.8305,3.7966,3.1889,3.2637,3.0399,3.2351,3.2657,3.7477,3.1537,3.9531,2.4368,3.3841,1.3291,2.0949,0.9058,1.6721,0.6192,1.4873
PL41,2.9911,2.8151,2.6752,2.5087,2.6168,2.4679,3.0413,2.8876,3.6792,3.5504,4.2534,4.1247,4.2525,4.1218,3.9297,3.8251,3.2604,3.2064,2.9916,3.0108,3.3394,3.4747,3.5262,3.84,3.0458,3.5245,1.8615,2.3299,1.2199,1.7552,0.9719,1.6384,0.6313,1.2664,0.354,1.0108,2.8255,2.6688,2.9155,2.726,2.5336,2.3854,2.8076,2.6607,3.4413,3.3081,3.9706,3.8327,4.3401,4.2266,4.0943,3.9694,3.4996,3.4219,2.9573,2.9619,3.0757,3.1857,3.5163,3.7969,3.1101,3.588,2.3889,2.969,1.1482,1.6092,0.9825,1.6467,0.6504,1.2863,0.3994,1.0998,2.7943,2.638,2.9769,2.803,2.6457,2.4804,2.587,2.446,3.004,2.8553,3.6338,3.5267,4.2197,4.0888,4.1957,4.065,3.8558,3.7718,3.1738,3.1528,2.8764,2.9453,3.1444,3.3695,3.2317,3.6843,2.6916,3.322,1.5698,2.1408,0.9464,1.5282,0.6618,1.2931,0.4609,1.2191,2.8293,2.6763,2.8173,2.6596,2.8853,2.6995,2.504,2.3625,2.7742,2.6369,3.4151,3.2963,3.9492,3.8172,4.2924,4.1796,4.0245,3.9204,3.42,3.3657,2.8483,2.8997,2.9036,3.0907,3.22,3.6388,2.7452,3.3781,2.0076,2.7176,0.8855,1.4051,0.6716,1.3037,0.4914,1.2678,2.5983,2.4696,2.859,2.6973,2.958,2.7921,2.5713,2.4177,2.6042,2.494,3.0914,2.9665,3.6725,3.5198,4.1859,4.0352,4.1553,4.0406,3.7981,3.7634,3.0737,3.1208,2.7277,2.8844,2.8883,3.2565,2.8592,3.4914,2.2506,3.0578,1.2151,1.8676,0.6323,1.1986,0.4995,1.2866
PL42,2.6012,2.4875,2.455,2.3163,2.4564,2.3231,2.97,2.8534,3.4817,3.3304,4.0826,3.8532,4.1689,3.9859,3.8957,3.7512,3.1686,3.076,3.0263,2.9748,3.6594,3.7566,4.0676,4.3677,3.5286,3.9303,1.9047,2.2367,1.2468,1.8086,1.0,1.806,0.6516,1.3932,0.3433,1.0409,2.4326,2.3084,2.6283,2.5189,2.3883,2.2363,2.6989,2.59,3.3295,3.1915,3.761,3.5602,4.25,4.0398,4.0508,3.8829,3.4432,3.3265,2.9458,2.8784,3.2624,3.3011,4.0234,4.3274,3.6566,4.1128,2.5144,2.955,1.2336,1.7021,0.9978,1.762,0.6711,1.4213,0.4063,1.1915,2.3733,2.2686,2.628,2.5113,2.4587,2.3258,2.4502,2.3239,2.9548,2.8496,3.4708,3.3137,4.0534,3.8136,4.1406,3.9699,3.8569,3.7345,3.1254,3.0669,2.9522,2.9545,3.4973,3.7015,3.7752,4.2471,3.14,3.7559,1.6123,2.0782,0.9715,1.6022,0.6897,1.4654,0.4832,1.3835,2.3643,2.2474,2.4729,2.3473,2.6445,2.5388,2.384,2.2441,2.6868,2.5985,3.3298,3.1738,3.7402,3.541,4.2324,4.0355,4.0193,3.8934,3.4012,3.3347,2.8821,2.8692,3.129,3.2629,3.7497,4.2188,3.2519,3.9254,2.1314,2.7548,0.9733,1.511,0.6951,1.4283,0.5276,1.4598,2.1748,2.0565,2.5061,2.39,2.6253,2.5063,2.3593,2.231,2.4243,2.2973,2.8662,2.6956,3.385,3.1786,4.0904,3.8436,4.2105,4.05,3.9092,3.8373,3.1489,3.1338,2.8925,2.9998,3.3187,3.6913,3.4384,4.1687,2.7128,3.5752,1.2984,1.8899,0.6851,1.3236,0.5459,1.54
PL43,2.7872,2.6635,2.5481,2.418,2.5081,2.3815,3.0082,2.8885,3.5647,3.3969,4.1802,4.0204,4.2833,4.0642,3.9382,3.732,3.146,3.0403,3.0101,2.958,3.6089,3.6915,3.9538,4.2059,3.3702,3.7806,1.7816,2.1773,1.1655,1.7705,0.9376,1.7191,0.6152,1.3509,0.3298,1.0043,2.5909,2.4808,2.7894,2.6601,2.4015,2.286,2.7753,2.6371,3.3582,3.2284,3.8365,3.6762,4.3395,4.1354,4.1316,3.9127,3.4497,3.3053,2.9152,2.8586,3.2153,3.2738,3.9349,4.1654,3.4847,3.9228,2.4272,2.8919,1.1252,1.6596,0.9387,1.6867,0.6209,1.3566,0.3839,1.1436,2.5054,2.3672,2.7978,2.6774,2.5428,2.4167,2.5053,2.3845,2.9763,2.8922,3.5519,3.343,4.1249,3.9308,4.2369,4.017,3.9034,3.7094,3.1025,3.026,2.9282,2.9256,3.4299,3.6216,3.6425,4.0743,2.9859,3.6038,1.5064,2.0131,0.9063,1.5704,0.6421,1.3753,0.4501,1.3132,2.4615,2.3343,2.6236,2.4988,2.7901,2.6694,2.4067,2.2931,2.7669,2.6488,3.3715,3.1913,3.8123,3.6102,4.3408,4.1058,4.1203,3.9063,3.4133,3.2998,2.8544,2.8351,3.0671,3.2179,3.6232,4.0244,3.0778,3.7323,2.0478,2.6798,0.8765,1.4639,0.6396,1.3634,0.4774,1.3547,2.1993,2.1563,2.6461,2.4838,2.8181,2.6835,2.4767,2.3762,2.4883,2.358,2.8332,2.6233,3.3918,3.1397,4.1391,3.944,4.2757,4.1409,3.9646,3.8192,3.1161,3.0995,2.8627,2.9611,3.2509,3.6317,3.2911,4.0007,2.5659,3.4343,1.2035,1.8285,0.6155,1.2811,0.4902,1.4093
PL51,2.6058,2.4761,2.3145,2.2031,2.2668,2.157,2.7295,2.6094,3.3742,3.2687,4.1605,4.0361,4.2812,4.1519,3.9371,3.7861,3.1298,3.0307,2.9189,2.9098,3.5651,3.7285,4.0163,4.3775,3.5156,4.0701,1.8649,2.3274,1.2681,1.9633,1.0718,1.9689,0.7088,1.592,0.4067,1.2079,2.4676,2.327,2.5538,2.4464,2.1891,2.0793,2.4955,2.3742,3.114,3.0203,3.8165,3.7377,4.4236,4.2625,4.1291,3.9795,3.433,3.3173,2.8523,2.8137,3.1409,3.2792,3.9198,4.2555,3.6378,4.2238,2.4803,3.0503,1.2301,1.8112,1.0567,1.933,0.7228,1.5764,0.4674,1.3826,2.4315,2.3084,2.6356,2.5034,2.3136,2.2026,2.2646,2.1511,2.7083,2.6211,3.4322,3.3594,4.2437,4.126,4.2861,4.1601,3.9016,3.7707,3.0696,3.0056,2.8232,2.8736,3.3648,3.6508,3.6874,4.2346,3.1068,3.8637,1.5762,2.1588,0.9917,1.7376,0.7397,1.5781,0.546,1.5717,2.4788,2.3396,2.5068,2.3654,2.5583,2.4501,2.1903,2.0797,2.4798,2.3867,3.1794,3.123,3.9138,3.8414,4.4474,4.2971,4.0987,3.9724,3.3727,3.2939,2.7617,2.7802,2.97,3.2089,3.6013,4.1115,3.2062,4.0038,2.0878,2.8166,0.966,1.5991,0.7363,1.5558,0.582,1.6375,2.3224,2.1899,2.5376,2.4163,2.6024,2.4672,2.1881,2.0842,2.313,2.2489,3.0179,2.9569,3.6743,3.5327,4.3265,4.1366,4.3017,4.1622,3.8764,3.7878,2.9961,2.985,2.6765,2.8226,3.08,3.5238,3.2172,4.0115,2.58,3.5615,1.2262,1.8981,0.6699,1.3913,0.5775,1.6398
PL52,2.4153,2.3059,2.2439,2.1051,2.4032,2.2741,2.9089,2.8338,3.7051,3.5298,4.0484,3.9186,3.8377,3.7285,3.6409,3.5108,3.291,3.2326,3.3991,3.3035,3.802,3.8075,3.7287,3.9515,3.1854,3.6509,1.8231,2.2588,1.6147,2.3718,1.2982,2.1677,0.7468,1.5321,0.3372,1.0872,2.3235,2.193,2.404,2.2716,2.2698,2.1314,2.6881,2.5916,3.3959,3.2827,3.9141,3.7213,3.9941,3.8374,3.7387,3.623,3.3761,3.3287,3.2908,3.1926,3.5867,3.5709,3.7955,3.9851,3.3375,3.7975,2.2696,2.7945,1.4911,2.108,1.3497,2.2697,0.8146,1.5915,0.4204,1.2491,2.3239,2.1782,2.4633,2.3417,2.2782,2.1321,2.4302,2.3058,2.931,2.8691,3.7039,3.473,4.0459,3.8621,3.8393,3.7081,3.6523,3.5206,3.2591,3.2224,3.3306,3.2828,3.6489,3.773,3.4794,3.865,2.8516,3.5103,1.5613,2.1218,1.2744,2.1145,0.8927,1.7478,0.5583,1.4472,2.3487,2.2323,2.3713,2.2422,2.4445,2.3124,2.2929,2.1662,2.701,2.6193,3.4236,3.2522,3.9134,3.6861,3.9794,3.8253,3.7519,3.6389,3.3621,3.3398,3.2376,3.176,3.4418,3.5356,3.5507,3.9001,3.0011,3.6505,1.9333,2.6172,1.1785,1.8696,0.9316,1.8401,0.6436,1.5893,2.2342,2.1297,2.4927,2.3417,2.5312,2.4212,2.2575,2.1305,2.4358,2.3198,2.7547,2.6022,3.4013,3.1967,3.9253,3.8427,3.9349,3.8552,3.773,3.6937,3.339,3.3658,3.3297,3.3638,3.5069,3.7939,3.1874,3.8297,2.4705,3.3774,1.256,1.9336,0.8717,1.7245,0.6742,1.7021
PL61,2.7456,2.6086,2.5387,2.4114,2.5817,2.4429,3.0945,2.9801,3.6266,3.514,4.1158,3.9484,4.0564,3.8809,3.7988,3.702,3.236,3.215,3.0537,3.108,3.5275,3.6523,3.7285,4.0049,3.1322,3.6571,1.8405,2.3404,1.315,1.9081,1.0437,1.7427,0.668,1.3607,0.3573,1.0617,2.5688,2.4091,2.7367,2.6213,2.4785,2.3522,2.8514,2.7169,3.4581,3.3688,3.8455,3.6803,4.1623,3.9918,3.9076,3.7937,3.4489,3.3946,3.0106,3.0575,3.2195,3.3309,3.7505,4.0064,3.2477,3.7532,2.3362,2.933,1.2697,1.8158,1.0452,1.754,0.6935,1.3887,0.4169,1.1839,2.4802,2.3338,2.7619,2.6219,2.543,2.4177,2.5946,2.457,3.0765,2.9785,3.6101,3.4757,4.0527,3.886,4.0014,3.8575,3.7601,3.6873,3.1808,3.1992,2.9749,3.0768,3.3652,3.5887,3.4559,3.8824,2.7877,3.4721,1.563,2.1666,1.0241,1.6854,0.7113,1.4064,0.5076,1.3562,2.4819,2.3288,2.5912,2.4345,2.7519,2.6358,2.5056,2.3771,2.8359,2.7186,3.4483,3.3265,3.7917,3.6323,4.125,3.9818,3.8776,3.7916,3.406,3.3885,2.9405,3.0353,3.0816,3.2816,3.4808,3.8868,2.9003,3.5662,1.987,2.7192,1.0008,1.6012,0.713,1.4161,0.5399,1.4193,2.349,2.206,2.6294,2.4824,2.8061,2.6705,2.5064,2.3783,2.5766,2.4327,2.8938,2.7353,3.3889,3.2266,3.9849,3.8187,4.0125,3.9102,3.7828,3.7769,3.1806,3.2631,2.9215,3.1285,3.2139,3.6093,3.1757,3.8323,2.4225,3.3186,1.2591,1.9729,0.7178,1.3789,0.5534,1.484
PL62,2.8027,2.6341,2.5953,2.4722,2.6944,2.5462,3.2075,3.0912,3.8639,3.6698,4.2669,3.9684,4.1093,3.8728,3.7987,3.5533,3.18,3.0779,3.2136,3.1535,3.741,3.7604,3.7508,3.9686,3.0459,3.4101,1.6011,1.9748,1.1917,1.7895,0.9576,1.7165,0.6214,1.3633,0.3322,1.0034,2.6088,2.4639,2.8003,2.6493,2.5779,2.4321,2.9468,2.834,3.6578,3.4766,4.0076,3.7319,4.2336,3.9632,3.9164,3.6848,3.4142,3.2395,3.0632,3.0263,3.4391,3.4548,3.8506,4.0348,3.2213,3.6217,2.1175,2.5434,1.1262,1.6421,0.9742,1.7086,0.624,1.3787,0.3855,1.1489,2.4842,2.3575,2.8302,2.6586,2.604,2.4782,2.6973,2.5505,3.1942,3.0896,3.8181,3.552,4.1501,3.8169,4.0247,3.8203,3.7363,3.536,3.1259,3.0687,3.1322,3.142,3.5658,3.7081,3.4765,3.8708,2.7093,3.2627,1.3546,1.8432,0.9202,1.594,0.6429,1.3899,0.4582,1.3363,2.4633,2.3494,2.6517,2.4939,2.8252,2.665,2.5898,2.4432,2.9425,2.8348,3.6138,3.3681,3.8928,3.5917,4.1544,3.9158,3.8662,3.6784,3.3629,3.2395,2.9918,3.0249,3.2908,3.4251,3.584,3.9439,2.8723,3.4708,1.7923,2.3764,0.8781,1.4587,0.6624,1.3943,0.4803,1.4116,2.308,2.1892,2.6513,2.502,2.8583,2.6804,2.5603,2.448,2.6658,2.4911,2.8764,2.6292,3.3818,3.0864,4.0239,3.7447,4.0525,3.8933,3.7838,3.6449,3.1462,3.1668,3.1088,3.2385,3.4661,3.8141,3.2591,3.9199,2.3975,3.2027,1.0971,1.7318,0.6419,1.3486,0.5061,1.4835
PL63,3.0471,2.8655,2.7259,2.582,2.6404,2.519,3.0137,2.8544,3.6388,3.5016,4.1675,4.1047,4.1235,4.0502,3.8938,3.823,3.2363,3.1381,3.0105,3.0026,3.3641,3.4398,3.5889,3.8954,3.1364,3.5454,1.7784,2.1572,1.3179,1.8312,1.0586,1.6794,0.6705,1.2547,0.3475,0.996,2.859,2.6972,2.974,2.8143,2.5669,2.4415,2.7993,2.6605,3.3882,3.246,3.9118,3.8454,4.2416,4.174,4.008,3.9406,3.4568,3.3908,2.9686,2.9121,3.1007,3.1496,3.5388,3.7908,3.2188,3.6607,2.257,2.7118,1.2719,1.7241,1.0635,1.6932,0.7017,1.2987,0.4129,1.1091,2.847,2.7069,3.0303,2.857,2.6837,2.5434,2.5834,2.475,2.9509,2.8293,3.6224,3.542,4.1649,4.1102,4.0614,3.9951,3.795,3.7496,3.1298,3.0667,2.8765,2.9186,3.1544,3.3178,3.2762,3.7185,2.7589,3.3144,1.4981,1.9659,1.0216,1.5955,0.7336,1.3409,0.5034,1.2616,2.9282,2.7678,2.8534,2.6917,2.9267,2.7748,2.511,2.3939,2.7409,2.6378,3.3827,3.3168,3.9358,3.8823,4.1889,4.1388,3.9151,3.8697,3.3432,3.3132,2.833,2.8294,2.9055,3.0343,3.223,3.6127,2.8291,3.4205,1.8952,2.4685,0.9853,1.4902,0.7355,1.3463,0.5516,1.3272,2.6945,2.5504,2.902,2.7564,2.9542,2.7831,2.5233,2.4014,2.542,2.4959,3.0976,3.0822,3.7884,3.7034,4.1734,4.0682,4.0326,3.9573,3.7233,3.7039,3.0257,3.008,2.7128,2.8214,2.8686,3.1825,2.8714,3.495,2.3013,3.0214,1.1629,1.712,0.6894,1.257,0.5648,1.3721
PT11,2.2071,2.1232,2.4709,2.3635,2.8368,2.7055,2.8829,2.7418,2.8726,2.8445,2.9289,2.9671,3.2812,3.4986,3.7804,4.0427,3.7519,4.0306,3.7712,4.0885,3.5881,3.8817,3.1725,3.5043,2.8756,3.2227,2.2377,2.7019,1.8077,2.301,1.5347,2.1482,1.0264,1.6669,0.6704,1.4703,2.0711,1.9746,2.3864,2.2841,2.7353,2.6071,2.875,2.7484,2.8091,2.7771,2.7314,2.7896,3.09,3.3154,3.5661,3.8703,3.7704,4.1038,3.6792,4.0485,3.7041,4.0566,3.3079,3.6781,2.9641,3.346,2.4957,2.9406,1.8665,2.3646,1.5925,2.2333,1.0902,1.7236,0.759,1.6445,1.9593,1.8611,2.2787,2.1872,2.5166,2.4035,2.8649,2.7326,2.7776,2.6788,2.6914,2.7074,2.7989,2.9323,3.2221,3.5365,3.7404,4.0627,3.6866,4.0303,3.6885,4.0885,3.509,3.9061,3.1329,3.555,2.818,3.2511,2.1393,2.6751,1.6023,2.174,1.1969,1.847,0.8914,1.856,2.0171,1.9336,2.1164,2.0264,2.4122,2.3115,2.7385,2.608,2.8008,2.7062,2.6824,2.6699,2.6626,2.7597,3.0985,3.3488,3.5801,3.8652,3.7165,4.0541,3.6067,4.0055,3.5964,4.0099,3.2657,3.7116,2.9166,3.3573,2.4225,2.9272,1.6956,2.2259,1.2797,1.9292,0.9781,1.9633,1.9514,1.8418,2.0124,1.9064,2.3038,2.2141,2.5156,2.4061,2.8416,2.7076,2.7818,2.6474,2.7581,2.7476,2.8994,3.0053,3.3051,3.5611,3.7282,4.0306,3.611,3.9689,3.5669,4.0244,3.4345,3.8756,3.0795,3.5395,2.7141,3.1874,1.9626,2.5086,1.3131,1.8558,1.1063,2.0862
PT15,2.6204,2.4849,2.7312,2.5672,2.6277,2.4745,2.5317,2.42,2.5778,2.5304,2.841,2.8897,3.3961,3.6311,4.0383,4.1818,3.5989,3.7993,3.444,3.6628,3.3724,3.5236,3.1072,3.2491,2.9525,3.0507,2.4484,2.7468,2.146,2.412,1.7718,2.2998,1.294,1.8183,0.9719,1.7868,2.41,2.2564,2.7115,2.5698,2.6389,2.4602,2.53,2.4155,2.5298,2.4686,2.6269,2.6358,3.1569,3.4049,3.7841,4.047,3.7478,4.0148,3.4705,3.6998,3.3934,3.6818,3.2314,3.4018,3.0236,3.1894,2.6815,2.8736,2.1791,2.5084,1.8044,2.284,1.3503,1.8806,1.0263,1.9115,2.2764,2.1628,2.5463,2.4235,2.6557,2.5009,2.5467,2.393,2.4411,2.3619,2.5288,2.568,2.8546,2.9517,3.3191,3.6603,3.9032,4.1575,3.5175,3.8425,3.3766,3.7521,3.3599,3.6447,3.1878,3.3889,3.0341,3.1694,2.3891,2.682,1.8454,2.1802,1.3236,1.9151,1.1206,2.019,2.2978,2.2287,2.3511,2.2158,2.5474,2.454,2.5281,2.3539,2.4503,2.3526,2.5036,2.5266,2.7298,2.7978,3.2003,3.4726,3.6881,3.9668,3.6292,3.9522,3.3614,3.7076,3.3434,3.7375,3.277,3.5251,3.1531,3.3195,2.7227,2.8659,1.9731,2.288,1.3806,1.873,1.1585,2.067,2.2473,2.1765,2.2939,2.1731,2.4945,2.3923,2.5914,2.4391,2.5338,2.358,2.5517,2.3908,2.6957,2.703,3.059,3.1296,3.4088,3.6798,3.8269,4.0483,3.3971,3.7293,3.2272,3.6637,3.2489,3.6096,3.1683,3.4061,2.9533,3.1319,2.2064,2.4811,1.4523,1.81,1.1936,2.1278
PT16,2.0716,1.9609,2.3042,2.1865,2.5738,2.4384,2.5626,2.4536,2.6007,2.5265,2.683,2.6935,3.1323,3.2617,3.5623,3.7738,3.5207,3.6956,3.5155,3.7357,3.4739,3.7007,3.1958,3.4344,2.9987,3.2996,2.5213,3.0574,2.2846,2.9214,2.057,2.8189,1.4759,2.2857,1.0346,2.1871,1.9551,1.8663,2.2468,2.1318,2.5168,2.3655,2.5786,2.4644,2.5046,2.4163,2.4766,2.4666,2.9272,3.0585,3.4209,3.6576,3.5184,3.7673,3.4854,3.6956,3.5293,3.8345,3.3276,3.6,3.1076,3.3913,2.7487,3.2468,2.2952,2.9383,2.121,2.8732,1.5437,2.3718,1.1486,2.4021,1.8668,1.7834,2.1771,2.0648,2.3781,2.2733,2.6094,2.4724,2.4416,2.3316,2.3853,2.2998,2.5478,2.6348,3.1024,3.3143,3.5437,3.8226,3.4845,3.7505,3.4883,3.8019,3.4768,3.8108,3.2551,3.5902,3.0799,3.4716,2.5366,3.148,2.1078,2.8314,1.6497,2.4805,1.319,2.6683,1.9301,1.8449,2.0495,1.9578,2.2946,2.215,2.5456,2.3963,2.5128,2.4072,2.3397,2.243,2.3546,2.416,2.9302,3.1136,3.4445,3.6848,3.4704,3.7695,3.4529,3.7252,3.4812,3.8804,3.3734,3.7362,3.1824,3.541,2.8069,3.3636,2.1801,2.8443,1.7449,2.5429,1.4177,2.8067,1.8871,1.7731,1.9807,1.8787,2.2361,2.13,2.4033,2.3106,2.6222,2.488,2.5107,2.3684,2.5016,2.4044,2.7145,2.7971,3.2446,3.4108,3.5655,3.8328,3.4436,3.7282,3.4004,3.7751,3.439,3.8312,3.2507,3.6406,3.026,3.4746,2.3576,2.9921,1.728,2.4302,1.5198,2.9027
