la,lo,s
51.9051,0.9023,2
51.5795,0.3627,3
51.5809,0.4543,2
51.6176,0.4843,3
52.0705,-1.8668,2
51.866,-2.5198,3
51.8398,-2.2425,3
51.8624,-2.238,3
51.9912,-1.9702,2
51.9315,-1.7236,3
51.2684,-1.1098,2
50.8479,-1.1809,3
51.3341,-1.258,2
51.2914,-1.1662,3
50.8594,-1.7888,3
51.059,-0.8997,3
51.2225,-1.4703,3
51.1187,-0.8757,3
51.0119,-1.0844,3
51.6822,-0.3316,3
51.7668,-0.0175,2
51.764,-0.011,3
51.6661,-0.3622,3
51.7692,-0.1253,2
51.0977,0.6388,2
51.3559,1.4377,3
51.3885,1.3817,3
51.4403,0.3053,3
51.1359,1.2974,3
51.4468,0.2168,3
51.135,0.2821,3
51.4381,0.2397,3
51.4198,0.3607,3
51.3096,0.8897,3
51.3323,0.7231,3
51.1764,0.3975,3
51.0926,1.1879,3
51.4191,0.7647,3
51.4469,0.2686,3
53.7687,-2.7048,3
54.1166,-2.6384,3
53.7563,-2.9064,3
53.6993,-2.3325,3
53.854,-2.182,2
53.5637,-2.7697,2
53.8469,-2.2191,3
53.8695,-3.0192,3
53.7544,-2.9892,3
52.639,-1.2556,2
52.7218,-1.141,3
52.533,-1.2599,3
53.1409,-0.4005,3
53.0611,-0.4556,2
52.9076,-0.1302,2
52.918,-0.4062,3
53.2244,-0.543,3
52.8668,-0.0395,3
52.6683,-0.4684,3
53.4947,-0.3238,3
53.3875,-0.3363,3
52.9072,-0.6551,3
52.5892,1.1621,3
52.6229,1.3019,3
52.4031,0.8228,2
52.6429,0.69,3
52.8711,1.075,3
52.5924,0.3916,3
52.6091,1.7367,3
52.3967,1.3095,3
53.1336,-1.2314,3
53.1491,-0.8072,3
53.0644,-1.2623,2
53.1573,-1.2151,3
53.2537,-0.9019,3
52.9532,-1.2825,3
53.3115,-1.1444,3
51.9828,-1.4227,2
52.7942,-1.6422,2
53.0022,-2.2233,3
52.9939,-2.2966,3
51.2209,-0.6346,3
51.3309,-0.6388,3
51.3191,-0.5692,3
51.3204,-0.3856,3
51.2635,-0.262,3
51.3562,-0.3822,3
51.2629,-0.5968,3
51.3287,-0.2705,2
51.3679,-0.2655,3
51.3628,-0.344,3
51.2201,-0.3212,3
51.2421,-0.5435,3
51.3827,-0.4158,3
51.4256,-0.5276,3
51.3309,-0.7277,3
52.3627,-1.2674,3
52.3396,-1.318,3
52.5195,-1.6349,2
52.4468,-1.4151,2
50.8081,-0.3803,3
50.9541,-0.1255,2
51.0947,-0.2099,3
51.1595,-0.1553,3
50.928,-0.4253,3
52.3859,-2.2338,2
52.362,-1.9604,3
52.1351,-2.199,3
54.8933,-4.0148,2
55.0862,-3.5948,3
56.7142,-5.0071,2
55.643,-3.1042,3
55.8158,-4.1752,3
57.1197,-2.118,3
55.9372,-3.1946,2
55.8467,-4.4,3
55.8664,-4.3614,3
56.4599,-2.9774,3
56.0627,-3.2368,2
56.7462,-4.0939,2
56.5373,-3.7765,3
55.8589,-4.3488,3
55.8584,-4.2206,3
53.2735,-3.5351,2
53.2954,-3.7419,3
53.2968,-3.8076,3
53.3147,-3.484,3
53.3222,-3.4698,3
53.3052,-3.3575,2
53.2076,-3.1306,3
52.4076,-4.0394,2
52.0528,-4.5393,3
51.6798,-4.9166,3
51.8246,-4.5937,3
51.9941,-3.7921,3
51.6189,-3.9379,2
51.6413,-3.3271,3
51.6717,-3.2186,2
51.5874,-3.208,3
51.7833,-3.2162,3
51.8071,-3.0704,2
52.3612,-3.3317,3
52.5768,-3.5547,2
54.6794,-1.3016,3
53.3711,-2.7552,3
53.4082,-2.5952,3
53.7298,-2.4389,3
53.7619,-2.4722,3
53.7415,-2.4838,3
53.7652,-0.2916,2
53.7929,-0.3507,3
53.7638,-0.2776,2
53.7371,-0.357,3
53.702,-0.871,3
53.7429,-0.4496,3
53.9347,-0.7774,3
53.5536,-0.0704,2
53.5528,-0.0269,3
53.5611,-0.0675,3
53.5713,-0.6458,3
53.5668,-0.6509,3
53.5655,-0.5526,2
53.5863,-0.6524,3
53.9428,-1.1316,3
52.9339,-1.4973,3
52.922,-1.4769,3
52.8989,-1.4744,2
52.9151,-1.4497,2
52.6336,-1.1464,3
52.6264,-1.0907,3
52.9559,-1.1525,3
52.9654,-1.1703,3
52.941,-1.1838,3
51.8681,-2.61,3
51.9278,-2.5694,3
51.3443,-2.3451,3
51.497,-2.5809,3
51.4185,-2.6172,3
51.4862,-2.5856,3
51.4731,-2.5577,2
50.4152,-4.1259,2
50.3878,-4.0521,3
50.4089,-4.1562,2
50.4785,-3.5259,3
51.56,-1.7815,3
51.6009,-1.7858,3
51.8773,-0.372,2
51.8895,-0.3748,3
51.8793,-0.4213,3
51.3527,0.4371,2
51.4032,-1.2429,3
51.4843,-0.5812,2
52.1152,-0.8208,3
52.0347,-0.6899,3
50.8386,-0.1236,2
50.8603,-0.1271,3
50.8354,-0.2061,2
50.7931,-1.0702,2
50.9274,-1.3891,3
50.9211,-1.3692,3
50.9375,-1.3759,3
50.9391,-1.3924,2
50.7268,-1.1667,2
54.7779,-1.6457,3
54.7177,-1.503,3
54.8562,-1.7329,2
53.1536,-2.3461,3
53.321,-2.214,3
53.135,-2.3358,3
53.2733,-2.9983,2
53.2749,-2.9028,3
52.3386,-2.712,3
52.8096,-3.0664,2
52.8353,-2.9842,2
52.6967,-2.7235,3
50.4353,-4.7643,3
51.4082,-1.6579,3
51.0735,-1.8125,3
51.426,-1.7308,3
51.4258,-2.2356,3
51.5223,-2.0251,3
51.0685,-1.7916,2
51.4612,-2.1174,3
52.0925,-0.259,3
52.0071,-0.3294,3
51.9797,-0.4272,2
55.3497,-1.8462,2
50.7243,-1.8426,3
50.7389,-1.7905,3
50.6825,-2.1554,3
50.8206,-1.854,3
50.6313,-2.4762,2
51.0375,-2.2747,3
51.8128,-0.8341,3
51.7048,-0.8526,3
51.6195,-0.7698,2
51.5673,-0.534,3
52.5187,-0.6527,3
52.3568,-0.6683,3
52.3903,-0.7485,3
52.3198,-0.5929,3
52.3178,-0.6516,3
52.3389,-0.7861,3
52.344,-1.0669,3
52.283,-0.8803,3
52.2767,-0.8837,2
52.2563,-0.8681,3
54.8974,-2.8,3
54.566,-3.5628,2
54.8927,-2.9451,3
54.7106,-3.4851,3
54.1171,-3.1557,2
53.9859,-1.8885,2
53.7847,-1.065,3
54.005,-1.6182,3
53.8431,-1.1194,3
53.9586,-2.0724,3
54.1316,-2.4522,3
54.0321,-1.5637,3
54.1353,-0.7986,2
51.0124,-3.1286,2
53.5859,-2.4385,3
53.4734,-2.2232,3
53.5832,-2.1119,3
53.5253,-2.4053,2
53.4994,-2.2783,3
53.4141,-2.1681,3
53.3698,-2.2317,3
53.4219,-2.2942,3
53.4091,-2.8428,3
53.4258,-2.9883,3
53.3985,-2.9185,3
53.4305,-2.9767,2
53.4153,-2.9455,3
53.4388,-2.7741,3
53.4713,-2.6354,3
53.4519,-2.6496,3
53.4926,-2.9511,3
53.4965,-3.0275,3
53.4641,-2.977,3
53.4226,-3.0383,3
53.4414,-3.0398,3
53.5504,-1.4734,2
53.553,-1.3894,2
53.5045,-1.1573,3
53.5071,-1.1506,3
53.4351,-1.3964,3
53.4338,-1.3547,3
53.3636,-1.3071,2
53.3764,-1.4675,3
53.4109,-1.5165,2
53.3831,-1.4643,3
53.3722,-1.382,2
53.3866,-1.6138,2
53.3671,-1.4891,3
54.9622,-1.37,3
54.966,-1.5086,3
54.9146,-1.3824,3
54.8664,-1.4984,3
52.5232,-1.8245,3
52.4937,-1.7886,3
52.4742,-1.9019,3
52.5469,-1.7983,3
52.4724,-1.921,3
52.4989,-1.8987,3
52.477,-1.8463,2
52.4305,-1.9119,3
52.4735,-1.8724,3
52.4725,-1.8753,3
52.4919,-1.8175,2
52.5035,-1.8573,3
52.443,-1.8715,3
52.4806,-1.8284,3
52.4551,-1.9542,3
52.4416,-1.4889,2
52.4023,-1.5589,3
52.5091,-2.0836,2
52.4825,-2.0719,3
52.5475,-2.1205,3
52.5076,-2.0756,2
52.5138,-2.043,3
53.8019,-1.7809,3
53.8416,-1.8216,3
53.8032,-1.8602,2
53.7939,-1.7905,3
53.8007,-1.7072,3
53.7292,-1.8952,3
53.712,-1.7814,2
53.6622,-1.807,3
53.8346,-1.639,2
53.7955,-1.5926,3
53.7646,-1.5616,3
53.7702,-1.4109,2
53.6143,-1.5367,3
53.7235,-1.3498,3
54.9569,-1.6742,3
51.5785,0.1381,3
51.5302,0.0928,3
51.5884,-0.2,3
51.6417,-0.1716,3
51.5996,-0.2546,3
51.6302,-0.1554,3
51.4329,0.1026,3
51.4911,0.1214,3
51.4182,0.0993,3
51.5413,-0.2054,3
51.5955,-0.2719,3
51.5328,-0.2215,3
51.5339,-0.1931,3
51.5587,-0.2696,3
51.544,-0.2029,3
51.5512,-0.2254,3
51.3743,0.0395,3
51.5365,-0.134,3
51.5448,-0.2015,3
51.5522,-0.1931,3
51.3426,-0.1021,3
51.3979,-0.1162,3
51.4137,-0.0919,3
51.3217,-0.1373,3
51.3969,-0.1049,3
51.5064,-0.261,2
51.5346,-0.26,2
51.5281,-0.3568,3
51.6506,-0.081,3
51.631,-0.0967,1
51.6663,-0.0404,3
51.6158,-0.0867,3
51.4565,0.0506,2
51.4937,0.0619,3
51.44,0.047,3
51.5745,-0.0861,3
51.5622,-0.0787,3
51.545,-0.0553,3
51.541,-0.0805,2
51.5626,-0.0693,3
51.5153,-0.2266,3
51.4728,-0.1917,3
51.5015,-0.231,3
51.5875,-0.1169,3
51.5957,-0.0767,2
51.5949,-0.1598,3
51.5764,-0.0986,3
51.6052,-0.0763,3
51.6017,-0.1078,3
51.6006,0.2329,3
51.5912,0.2448,3
51.5934,0.2695,3
51.5167,-0.4363,3
51.4963,-0.4277,3
51.5268,-0.4823,3
51.4928,-0.4137,3
51.5211,-0.4171,3
51.5781,-0.4166,3
51.5054,-0.425,3
51.4974,-0.4531,3
51.4906,-0.3653,2
51.4873,-0.2522,3
51.5638,-0.1053,3
51.495,-0.183,3
51.5064,-0.1945,2
51.494,-0.1792,2
51.4859,-0.1811,3
51.4005,-0.2648,3
51.3847,-0.2937,3
51.407,-0.3038,3
51.4338,-0.1037,2
51.4759,-0.1037,3
51.4654,-0.1284,3
51.4382,-0.0527,3
51.4568,-0.0159,3
51.4069,-0.2424,2
51.4153,-0.2023,3
51.5409,0.0326,3
51.5553,0.0663,3
51.5636,0.0674,3
51.4892,-0.0973,3
51.4881,-0.0765,3
51.4527,-0.0891,3
51.4647,-0.0793,3
51.4244,-0.0763,3
51.3675,-0.132,3
51.3538,-0.1685,3
51.3845,-0.1868,3
51.3596,-0.1378,3
51.5274,-0.037,3
51.51,-0.0471,3
51.5186,-0.0745,2
51.5127,-0.0389,3
51.5178,-0.0639,2
51.5099,-0.0472,2
51.6006,-0.014,3
51.5684,0.0076,3
51.46,-0.2135,3
51.4644,-0.1817,3
51.5314,-0.1706,2
51.5109,-0.1139,3
51.5218,-0.1727,3
51.5064,-0.1319,2
52.3134,-0.1389,2
52.4007,0.256,2
53.241,-1.4313,3
50.7705,-4.1152,3
50.8938,-3.2954,3
50.6344,-3.3516,3
50.7519,0.2614,2
50.8656,-0.0633,3
50.7661,0.2817,3
50.8,0.0017,2
51.5633,0.4983,3
51.6883,0.0302,3
51.8013,0.5622,3
51.5248,0.5494,2
51.9013,0.9002,3
51.643,0.0572,2
51.686,0.525,2
51.6955,0.8181,2
51.6067,0.5204,3
51.5996,0.2903,3
51.7437,-2.2402,2
51.6126,-2.647,3
51.8066,-1.7055,3
51.7426,-2.206,3
50.8293,-1.2222,3
50.8503,-1.2223,3
50.9413,-1.5287,3
51.1632,-1.0178,2
51.2956,-0.7532,2
51.3047,-0.751,3
50.8757,-1.0143,3
51.1463,-1.2803,3
51.2744,-0.7541,3
50.9977,-1.5478,3
50.8018,-1.1599,3
51.8992,-0.1932,3
51.7309,-0.3037,3
51.8656,-0.183,3
51.7309,-0.3031,2
51.6931,-0.0377,3
51.6907,-0.0454,3
51.7978,-0.2268,3
51.3262,1.4003,2
51.3267,0.8046,2
51.44,0.3699,3
51.4309,0.2839,3
51.239,0.7202,3
51.4364,0.7658,3
51.433,0.4062,3
51.3608,1.4296,3
51.4615,0.2559,3
51.2122,0.7509,1
51.307,0.5122,3
51.3571,0.2523,2
51.2657,0.5272,3
51.2856,1.085,3
51.4087,0.3868,3
53.7468,-2.2764,3
53.704,-2.2809,2
53.7236,-2.5817,3
53.6774,-2.7935,3
53.5799,-2.8566,3
53.6994,-2.2894,3
52.7522,-1.368,3
52.7099,-1.3687,3
53.3668,-0.0044,3
53.2178,-0.5454,3
53.1735,-0.5744,2
53.1381,-0.0157,2
52.9807,-0.0157,3
52.8353,-0.3519,3
52.5805,1.159,3
52.5313,1.2601,2
52.7972,0.8013,2
52.5714,0.8255,3
53.2536,-0.9233,3
53.314,-0.9587,3
53.3269,-1.1211,3
53.1468,-1.1947,3
52.9346,-1.2512,3
51.7845,-1.4541,3
51.6338,-1.3951,3
53.1288,-1.993,2
53.1114,-2.1729,3
52.2504,0.7408,3
51.9882,0.8566,3
52.1379,1.0867,2
51.3253,-0.328,3
51.2345,-0.5755,3
51.2197,-0.7802,3
51.2381,-0.1245,3
51.4461,-0.4581,3
51.2139,-0.8029,3
51.4513,-0.4749,3
51.3912,-0.4128,3
51.4383,-0.4933,3
51.2968,-0.3225,3
51.3698,-0.4153,3
52.3057,-1.6583,3
52.254,-1.4216,3
52.4999,-1.7072,3
52.2845,-1.5783,3
52.3103,-1.5724,2
52.2848,-1.5166,3
51.0052,-0.8323,3
51.017,-0.3471,3
51.1242,-0.1673,3
50.9645,-0.1246,3
50.9025,-0.3443,3
51.1025,-0.2237,3
50.8075,-0.3864,3
50.8854,-0.5788,3
50.8369,-0.7843,2
51.0088,-0.4562,3
52.2989,-2.1153,3
52.3757,-2.2298,3
52.2911,-1.9354,3
52.1969,-2.2232,3
55.4557,-4.3884,2
55.6111,-4.5186,3
57.029,-4.1569,3
57.9839,-4.1346,2
58.0062,-3.8637,2
57.5857,-3.8696,2
55.6781,-2.5699,2
55.7923,-4.109,3
55.8069,-5.4773,2
55.9704,-4.6282,3
55.9477,-3.2087,3
55.9898,-3.4038,3
55.9334,-3.1472,3
56.1269,-3.1473,3
56.4602,-3.4722,3
55.8634,-4.2142,3
55.8442,-4.0234,3
53.1601,-4.2512,3
52.9583,-3.8884,2
53.0114,-4.3796,3
53.2939,-3.5822,3
53.2191,-3.0568,3
53.0016,-3.0614,3
53.053,-3.0127,1
52.5042,-3.9787,2
51.7189,-4.7141,2
51.8984,-5.2204,3
51.6626,-3.8795,3
51.4387,-3.1863,3
51.4788,-3.1868,3
51.584,-2.9764,3
54.633,-1.2811,2
54.632,-1.2833,3
54.5277,-1.5483,1
53.3565,-2.7206,3
53.4056,-2.5247,2
53.7607,-2.475,2
53.7753,-0.2656,2
53.743,-0.3526,3
53.7466,-0.3416,3
53.7485,-0.3376,3
53.7432,-0.3594,3
53.7448,-0.3472,3
53.7622,-0.3707,3
53.973,-0.2534,1
53.6511,-0.4216,3
53.5989,-0.6514,3
53.5616,-0.6436,3
53.9248,-1.0791,3
53.9877,-1.0853,2
52.8972,-1.474,3
52.9387,-1.439,3
52.9593,-1.4755,3
52.6474,-1.179,2
52.0736,-2.6942,3
53.031,-2.1707,3
51.3867,-2.6891,2
51.4237,-2.8233,3
51.4775,-2.5007,3
50.3936,-4.1755,3
50.4885,-3.5579,2
50.4682,-3.5337,3
51.5625,-1.7713,3
51.5548,-1.8064,3
51.57,-1.8385,3
52.5981,-0.2094,3
51.5473,0.716,3
51.5545,0.7237,2
51.5338,0.7259,3
51.5732,0.6386,3
51.4814,0.2533,2
51.5085,-0.6121,3
51.5225,-0.6152,3
52.0474,-0.7234,3
52.0552,-0.8032,3
51.9893,-0.7222,3
50.8202,-0.143,2
50.8194,-0.0651,3
50.8183,-1.0847,3
50.8053,-1.0779,3
50.8345,-1.0424,2
50.8021,-1.0774,2
50.755,-1.3148,3
50.7027,-1.2957,3
54.805,-1.3558,3
54.7023,-1.4402,2
52.9881,-2.5012,2
53.3113,-2.0409,3
53.1928,-2.5439,3
52.8458,-2.5738,3
52.7388,-2.7218,3
50.1968,-5.4019,3
50.3363,-5.0623,3
50.4329,-4.4373,2
50.334,-4.7866,2
50.4941,-5.0303,2
50.4741,-5.0072,2
50.2464,-5.2117,2
50.2795,-5.1636,3
51.6099,-1.9686,3
51.1015,-2.1868,2
52.0893,-0.5301,3
52.1237,-0.4564,2
51.8761,-0.4468,3
51.8868,-0.4647,2
51.976,-0.5263,3
55.2054,-1.8425,2
50.7408,-1.9331,3
51.6909,-0.6338,3
51.6314,-0.7342,3
51.9838,-0.875,3
51.6138,-0.7724,3
51.7763,-0.9479,3
52.3002,-0.6211,3
52.2268,-0.9994,3
51.9971,-1.1904,3
52.2011,-1.2153,3
54.9317,-2.7469,3
54.8946,-2.9335,3
54.2626,-2.9605,3
54.0866,-1.401,3
54.2571,-1.1898,2
53.8235,-0.9585,2
54.2365,-0.4435,3
54.1328,-1.5181,3
54.2566,-0.9031,3
51.1656,-2.9921,3
50.9248,-2.647,2
53.5305,-2.3727,3
53.5567,-2.2665,1
53.458,-2.1944,2
53.4688,-2.2158,3
53.4414,-2.2188,3
53.397,-2.2445,3
53.4591,-2.2201,3
53.6231,-2.1556,3
53.4921,-2.3207,3
53.4491,-2.4179,3
53.4533,-2.1357,2
53.4932,-2.4834,3
53.4878,-2.4745,2
53.4162,-2.7963,2
53.4277,-2.8258,3
53.4104,-2.983,3
53.4619,-2.9612,3
53.3985,-2.8942,3
53.3911,-2.8367,3
53.4093,-2.9779,3
53.4131,-2.9646,2
53.4713,-2.6352,3
53.602,-3.0412,3
53.4709,-2.9953,3
53.365,-3.0576,3
53.4935,-1.2756,3
53.5661,-1.2141,2
53.3989,-1.3508,3
53.3783,-1.579,2
53.486,-1.6107,2
53.3634,-1.548,2
53.4016,-1.4181,3
54.9788,-1.5046,3
54.8501,-1.4956,3
54.8623,-1.4232,3
52.5215,-1.8964,3
52.5341,-1.8517,3
52.5472,-1.8655,3
52.5108,-1.834,3
52.4338,-1.8394,3
52.4631,-1.8156,3
52.4782,-1.7678,3
52.4824,-1.7963,3
52.4612,-1.9187,2
52.5465,-1.8122,3
52.5108,-1.8227,1
52.4551,-1.9545,3
52.5323,-1.8004,3
52.4202,-1.488,3
52.3816,-1.5235,3
52.4582,-2.0347,3
52.5022,-2.0916,3
52.5551,-1.9749,3
52.4735,-1.9688,3
52.5554,-1.9746,3
52.6193,-1.9547,2
52.5843,-1.9763,2
52.5964,-2.0421,3
52.5805,-2.126,3
52.5589,-2.1704,3
52.589,-2.1324,2
52.5684,-2.0809,2
52.5836,-2.0883,3
53.8009,-1.7955,2
53.7739,-1.767,3
53.809,-1.7718,3
53.792,-1.7522,3
53.7287,-1.6606,3
53.7035,-1.6915,3
53.8092,-1.5186,2
53.8153,-1.4531,2
53.774,-1.5312,3
53.7953,-1.6002,2
53.7472,-1.3552,3
53.7835,-1.4164,3
53.7387,-1.5486,3
53.7667,-1.3693,3
53.8826,-1.7688,3
53.7931,-1.3716,3
53.7439,-1.4998,2
53.7661,-1.558,3
53.643,-1.5819,3
53.627,-1.3728,3
53.6847,-1.5341,3
53.6283,-1.5995,2
53.7004,-1.552,3
54.9124,-1.5856,3
51.5512,0.1139,3
51.6278,-0.1621,3
51.6434,-0.2122,2
51.6013,-0.1925,2
51.4202,0.0993,3
51.4459,0.1579,2
51.4679,0.1422,3
51.4135,0.1133,3
51.5362,-0.2454,3
51.5521,-0.2533,3
51.414,-0.0515,3
51.5475,-0.1982,3
51.5243,-0.1273,3
51.5388,-0.1371,3
51.5571,-0.1959,3
51.5387,-0.1424,3
51.526,-0.1442,3
51.5491,-0.1913,3
51.4038,-0.0809,3
51.39,-0.1319,3
51.4073,-0.1213,3
51.422,-0.1061,3
51.358,-0.1167,3
51.4141,-0.0929,3
51.3853,-0.1209,3
51.4091,-0.1224,3
51.3764,-0.0952,3
51.5134,-0.2625,3
51.5394,-0.3444,3
51.5034,-0.3809,2
51.4993,-0.3089,3
51.5116,-0.3148,2
51.626,-0.1249,3
51.6165,-0.0924,3
51.6167,-0.0868,3
51.6517,-0.0711,3
51.6706,-0.1606,3
51.4919,0.0798,3
51.5466,-0.0696,2
51.5353,-0.0891,3
51.5657,-0.0655,3
51.5604,-0.0832,2
51.5884,-0.0707,3
51.5832,-0.0722,3
51.5986,-0.0681,3
51.5969,-0.143,3
51.5922,-0.0698,2
51.5903,-0.1034,3
51.6008,-0.0918,3
51.5822,-0.3325,3
51.6009,0.171,3
51.5817,0.165,3
51.543,-0.4886,2
51.511,-0.4622,3
51.5027,-0.4413,3
51.5918,-0.4855,3
51.4488,-0.4461,3
51.4539,-0.4274,3
51.527,-0.0967,3
51.5023,-0.189,1
51.4979,-0.167,3
51.515,-0.2054,3
51.3947,-0.2959,3
51.441,-0.106,3
51.4405,-0.1034,3
51.4547,-0.1002,3
51.4682,-0.1442,3
51.4342,-0.1038,3
51.472,-0.0931,3
51.4552,-0.1293,3
51.4513,-0.1223,3
51.4665,-0.1009,3
51.4505,-0.0169,3
51.4536,-0.0081,3
51.4743,-0.0457,2
51.4627,-0.0102,3
51.5338,0.0262,3
51.5472,0.0329,3
51.4218,-0.2858,3
51.4746,-0.0689,3
51.4278,-0.0779,3
51.4948,-0.097,2
51.4241,-0.0761,3
51.4944,-0.0957,2
51.5049,-0.0958,3
51.371,-0.1941,3
51.5267,-0.0242,3
51.5005,-0.026,2
51.5231,-0.0167,2
51.5226,-0.0179,3
51.5278,-0.0703,3
51.5102,-0.0074,3
51.5089,-0.0037,1
51.5302,-0.0741,2
51.5112,-0.0125,3
51.5649,-0.011,3
51.5651,-0.0204,2
51.5901,-0.0086,3
51.4536,-0.1639,3
51.4628,-0.1709,3
51.4802,-0.1399,3
51.4323,-0.1639,2
51.5262,-0.2055,2
51.4892,-0.1309,3
51.5256,-0.1614,3
51.5284,-0.1816,3
51.5121,-0.1744,3
52.2741,-0.0183,3
52.6451,0.1376,3
52.2297,0.1213,3
52.3344,-0.0618,2
53.2374,-1.437,3
53.3221,-1.3229,3
53.3453,-1.5912,2
52.9563,-1.4599,3
52.9821,-1.4014,3
53.2356,-1.9445,2
50.6378,-3.7316,3
50.806,-2.9794,3
50.6535,-3.5438,3
50.3551,-3.6611,3
50.7088,-3.5377,3
50.7442,-3.427,3
50.6838,-3.3635,3
51.086,-4.0495,3
50.8557,0.4725,3
50.8547,0.5795,3
50.7695,0.2908,2
50.7699,0.1107,3
50.7571,0.2695,3
50.8453,0.5029,3
51.7998,1.1838,3
51.8371,1.1209,2
51.5664,0.4928,3
51.7935,1.1441,3
51.5683,0.4606,3
51.7451,0.0606,3
52.004,-2.3897,3
51.8684,-2.2336,3
51.9314,-2.0667,3
51.8288,-2.2803,3
51.7088,-2.1824,3
51.8904,-2.0599,3
51.2517,-0.8939,3
51.2456,-1.1156,3
50.7732,-1.6278,2
50.8499,-0.991,3
50.966,-1.3852,3
51.1113,-0.8604,3
50.9323,-1.0127,2
51.2747,-1.1118,3
51.2841,-0.9605,2
51.9414,-0.1109,2
51.7605,-0.2265,3
51.751,-0.3058,3
51.6669,-0.2438,3
51.8762,0.1794,1
51.8698,0.1654,3
51.7212,-0.3597,1
51.7224,-0.4303,3
51.686,-0.2029,3
51.8907,-0.1947,3
51.7201,-0.1784,3
51.9714,-0.2299,3
51.9235,-0.2223,3
52.0541,-0.0043,2
51.3758,1.3947,3
51.2863,1.0832,3
51.1506,1.2894,3
51.3784,1.3903,3
51.1366,0.8482,3
51.3799,1.3884,3
51.4279,0.1744,3
51.3299,0.8045,3
51.132,1.3308,2
51.1829,1.3738,2
51.4373,0.361,3
51.4104,0.7556,3
51.2241,0.4397,3
51.2653,0.0676,2
53.7558,-2.3863,3
53.8018,-2.3163,3
53.6481,-2.6288,2
53.7693,-2.4078,2
53.7739,-2.8697,2
53.7534,-2.68,3
53.973,-2.7517,3
53.7419,-2.3537,2
53.7867,-2.3287,3
53.7824,-2.27,2
53.5554,-2.7696,3
53.8237,-2.2343,3
53.8538,-3.007,3
52.4661,-0.9267,3
52.7711,-0.8877,3
52.5823,-1.3397,3
53.4698,-0.4047,3
53.1977,-0.4428,3
53.1526,0.3425,3
52.9803,-0.0182,2
53.41,-0.7557,2
52.7974,-0.1237,3
52.515,1.0109,3
52.7746,1.499,3
52.4773,1.4042,3
52.6367,1.2635,3
53.2855,-1.0315,2
53.1649,-1.1105,3
52.9173,-1.1242,2
51.8969,-1.1706,3
51.7456,-1.2319,3
52.6401,-2.0545,3
52.694,-2.0322,3
52.7913,-1.644,3
52.0435,0.9541,3
52.3191,0.7773,2
52.059,1.1824,3
51.4023,-0.3432,3
51.1344,-0.5392,2
51.2459,-0.144,2
51.3436,-0.2719,2
51.4036,-0.3443,3
51.1623,-0.6531,3
51.3843,-0.4202,2
51.3582,-0.2687,3
51.3025,-0.0758,3
51.234,-0.2036,3
51.328,-0.4105,3
51.437,-0.4997,3
52.2007,-1.7251,3
52.1961,-1.7352,3
52.4378,-1.4282,1
52.527,-1.4726,3
52.3793,-1.2797,3
50.9923,-0.291,3
50.8137,-0.6706,3
50.8288,-0.3643,3
50.7995,-0.8162,2
50.8065,-0.6976,2
50.8844,-0.284,3
52.3888,-2.2459,3
52.3339,-1.8694,3
54.8383,-4.0493,3
55.2415,-3.1856,2
56.0085,-3.7257,2
60.1391,-1.261,3
55.2796,-4.8333,2
57.4957,-2.6574,3
56.0192,-4.7835,3
56.2575,-4.9588,1
55.9787,-4.9453,3
55.9343,-3.1881,3
55.9676,-3.1654,3
55.9429,-4.572,3
55.9205,-3.5273,3
56.1414,-3.2862,3
55.8335,-4.0978,3
55.8571,-3.7876,3
52.9359,-4.1367,2
53.2764,-3.4887,3
53.2795,-3.2847,3
53.276,-3.1835,3
53.276,-3.2027,3
53.0948,-2.9973,3
53.1009,-2.9924,3
52.4142,-4.0821,3
51.7079,-4.0578,3
51.5559,-4.2163,3
51.6096,-4.058,3
51.5257,-3.0933,3
51.4894,-3.1578,3
51.5247,-3.2303,3
51.5257,-3.2538,2
51.496,-3.2223,3
51.5839,-3.47,3
51.6282,-3.4458,3
51.7827,-3.173,3
51.7716,-3.0853,2
52.2974,-3.5017,3
54.565,-1.2672,3
54.6162,-1.3097,2
54.5674,-1.3074,3
54.5761,-1.3102,2
53.3384,-2.7249,3
53.3298,-2.7047,2
53.3202,-2.6694,3
53.7418,-2.4699,3
53.7417,-2.4507,2
53.7822,-3.0488,2
53.8614,-3.0263,2
53.7685,-0.3535,3
53.7929,-0.3224,2
53.7482,-0.3403,2
53.7423,-0.3261,3
53.5709,-0.8319,3
53.5901,-0.6688,3
53.9989,-1.0569,3
53.9545,-1.0644,3
52.8995,-1.4907,2
52.6358,-1.135,3
52.6415,-1.1297,3
52.6554,-0.7638,2
52.9561,-1.1912,3
52.9258,-1.161,3
52.9469,-1.14,3
52.9629,-1.1621,2
52.9507,-1.1764,2
52.9589,-1.1253,3
52.0165,-2.7313,3
52.0429,-2.7331,3
53.0031,-2.1204,2
51.4969,-2.5809,3
51.4132,-2.6117,2
51.4414,-2.5765,3
51.4585,-2.5427,3
51.4633,-2.6072,3
51.3678,-2.788,3
50.3769,-4.1143,3
50.3847,-4.1338,3
52.6244,-0.4613,3
51.8853,-0.4282,3
51.8967,-0.4137,3
51.5475,0.7382,3
51.5001,0.3157,3
51.4772,0.2973,2
51.4146,0.5182,3
51.377,0.5378,3
51.3869,0.5078,3
51.451,-0.963,3
51.4555,-0.9867,3
51.5126,-0.6123,3
51.5067,-0.6068,3
