Data;Ora;Luogo;Feriti;Tipo;Latitudine;Longitudine
30/09/2023;08:40;VIALE REGIONE SICILIANA altezza del civico 2189;2;F;38,12305;13,329396
30/09/2023;10:10;VIA DELLA LIBERTA' altezza del civico 199;0;C;38,144038;13,343746
30/09/2023;15:30;VIALE LEONARDO DA VINCI intersezione con VIA SILVESTRI IGNAZIO;2;F;38,12702;13,321306
30/09/2023;16:20;VIA TINDARI altezza (inters.) PIAZZA S.CRISTINA;2;F;38,129099;13,29841
30/09/2023;22:30;VIALE REGIONE SICILIANA S.E. altezza (inters.) VIA S.MARIA DI GESU';0;C;38,090631;13,374054
01/10/2023;00:12;VIALE REGIONE SICILIANA S.E. altezza del civico 8455;0;C;38,08617;13,351036
01/10/2023;04:00;VIA PITRE' GIUSEPPE di fronte 238;0;C;38,110153;13,319516
01/10/2023;07:00;VIALE REGIONE SICILIANA S.E. nr. 246;0;C;38,101038;13,331247
01/10/2023;11:30;VIA SERRADIFALCO altezza del civico 139;0;C;38,128924;13,337846
01/10/2023;13:30;VIA BASILE ERNESTO altezza (spec.) Cavalcavia;2;F;38,093922;13,339101
01/10/2023;15:00;VIA ROCCELLA GUSTAVO intersezione VIA ARTALE VITO GEN.;1;F;38,097458;13,349838
01/10/2023;20:20;VIA BENNICI GIUSEPPE intersezione con VIA MESSINA MARINE;1;F;38,1092;13,379969
01/10/2023;20:50;VIALE REGIONE SICILIANA S.E. altezza Pagliarelli;1;F;38,092371;13,341096
02/10/2023;08:04;VIA BASILE ERNESTO intersezione con VIA CAU LUSSORIO;2;F;38,094994;13,341252
02/10/2023;10:30;VIALE DE GASPERI ALCIDE nr. 77;0;C;38,150722;13,336588
02/10/2023;15:25;VIA DUCA DELLA VERDURA altezza (inters.) VIA FRA GIOVANNI PANTALEO;2;F;38,13489;13,354402
02/10/2023;15:45;VIA MONDELLO altezza del civico 46;1;F;38,206253;13,324266
02/10/2023;16:00;VIALE LAZIO intersezione VIA LOMBARDIA;1;F;38,142594;13,339338
02/10/2023;16:45;VIALE REGIONE SICILIANA N.O. altezza CIV. 120 TASCAL;1;F;38,115215;13,328974
02/10/2023;18:30;VIA S.LORENZO intersezione VIA SPADOLINI GIOVANNI;1;F;38,169202;13,311092
02/10/2023;19:30;CORSO CALATAFIMI intersezione con VIA MADDALENA UMBERTO;1;F;38,094404;13,30885
02/10/2023;20:00;PIAZZA AMENDOLA GIOVANNI altezza del civico 36;0;C;38,122328;13,351233
02/10/2023;20:45;VIA NOTARBARTOLO EMANUELE intersezione con VIA MORELLO NUNZIO;1;F;38,132359;13,344345
02/10/2023;20:50;VIA PATTI di fronte al civico 115;2;F;38,177238;13,314339
03/10/2023;07:30;LUNGOMARE COLOMBO CRISTOFORO intersezione con VIA LOPEZ DE VEGA;1;F;38,187856;13,359973
03/10/2023;08:15;CORSO PISANI PIETRO altezza del civico 262;2;F;38,106;13,343952
03/10/2023;09:45;VIALE BRANDI CESARE altezza (inters.) VIA CAPPAROZZO GIUSEPPE;1;F;38,181838;13,310665
03/10/2023;12:00;VIA LASCARIS COSTANTINO nr. 47/49;0;C;38,116804;13,347462
03/10/2023;12:30;VIALE FRANCIA di fronte al civico 13/A;2;F;38,155054;13,323304
03/10/2023;13:30;VIA DALLA CHIESA C. A. GEN. altezza del civico 48/50;1;F;38,13296;13,353286
03/10/2023;15:15;VIA RESUTTANA altezza del civico 357;1;F;38,153852;13,33396
03/10/2023;18:30;VIALE LAZIO altezza del civico 47;1;F;38,141788;13,336855
03/10/2023;22:05;VIALE DEL FANTE altezza del civico 58/a;0;C;38,1505;13,34201
03/10/2023;22:45;CORSO TUKORY altezza del civico 211;0;C;38,108155;13,355757
04/10/2023;10:00;VIA VOLTURNO intersezione PIAZZA VERDI GIUSEPPE;0;C;38,120487;13,356694
04/10/2023;11:05;VIA FOLENGO di fronte al civico 5;0;C;38,124245;13,354166
04/10/2023;11:50;VIA CALA altezza attr. pedonale;1;F;38,119331;13,369193
04/10/2023;14:10;VIALE REGIONE SICILIANA N.O. in prossimit? di SOTTO BELGIO;2;F;38,148791;13,326446
04/10/2023;17:05;VIALE REGIONE SICILIANA N.O. altezza P.LE EINSTEIN;1;F;38,129068;13,330197
04/10/2023;17:30;CORSO CALATAFIMI altezza del civico 647;3;F;38,10376;13,331948
04/10/2023;19:45;VIA GALLETTI di fronte al civico 5;0;C;38,096442;13,42818
04/10/2023;20:00;PIAZZA LEOTTA NICOLA altezza INGRESSO CIVICO;1;F;38,10479;13,35662
04/10/2023;20:00;VIALE MARIA SS. MEDIATRICE intersezione PIAZZA BARBARINO COSTANZO;0;C;38,101259;13,334668
05/10/2023;02:40;VIA CRISPI FRANCESCO intersezione VIA GRAVINA BENEDETTO;2;F;38,127482;13,362144
05/10/2023;03:00;VIA BADIA nr. 269;2;F;38,139965;13,316411
05/10/2023;07:45;VIA LEOPARDI GIACOMO intersezione VIA PASCOLI GIOVANNI;1;F;38,136113;13,344703
05/10/2023;08:35;VIA BASILE ERNESTO altezza (inters.) VIA PELLIGRA SALVATORE;1;F;38,097941;13,346089
05/10/2023;09:12;VIA ARCHIMEDE intersezione VIA PIANO DELL'UCCIARDONE;1;F;38,130902;13,36027
05/10/2023;13:30;VIALE REGIONE SICILIANA S.E. di fronte al civico 1514;2;F;38,119418;13,328942
05/10/2023;14:50;VIALE CAMPANIA altezza via toscana;1;F;38,145175;13,338582
05/10/2023;16:15;VIA PITRE' GIUSEPPE altezza del civico 57;0;C;38,110504;13,337349
05/10/2023;16:45;VIA CRISPI FRANCESCO in direzione di ? VIA DELL'ARSENALE;0;C;38,121197;13,366093
05/10/2023;17:30;VIA CARNEVALE SALVATORE intersezione VIA ALCIONE;2;F;38,089189;13,356237
05/10/2023;18:20;CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 40;1;F;38,118832;13,349876
05/10/2023;19:30;VIA ORETO intersezione VIA ACCASCINA FILIPPO;1;F;38,100729;13,371012
05/10/2023;19:30;VIA CRISPI FRANCESCO altezza del civico 290;0;C;38,130259;13,36025
05/10/2023;19:40;VIA LATTERI SAVERIO intersezione VIA INDOVINA ROBERTO;2;F;38,099802;13,355228
05/10/2023;23:45;VIA ROMA intersezione VIA GUARDIONE FRANCESCO;1;F;38,122519;13,360412
06/10/2023;08:05;VIA SAN BERNARDO DA CORLEONE altezza del civico 13;1;F;38,085694;13,34944
06/10/2023;09:17;VIA CORLEO SIMONE intersezione PIAZZA CRISPI FRANCESCO;1;F;38,130346;13,352975
06/10/2023;09:30;VIALE REGIONE SICILIANA N.O. altezza del civico 7315;1;F;38,162587;13,309574
06/10/2023;10:10;PIAZZA VITTORIA di fronte BOX OFFICE;1;F;38,111735;13,355345
06/10/2023;10:45;VIA S.LORENZO altezza via Cavalieri;1;F;38,167623;13,314262
06/10/2023;12:00;CORSO CALATAFIMI di fronte al civico 86;1;F;38,109883;13,347102
06/10/2023;15:30;VIA CONTE FEDERICO altezza del civico 5;3;F;38,09452;13,384724
07/10/2023;04:10;VIA DELLA LIBERTA' altezza del civico 14/d;0;C;38,1263;13,354382
07/10/2023;04:30;VIA LA FARINA GIUSEPPE intersezione con VIA PRINCIPE DI VILLAFRANCA;3;F;38,128669;13,348896
07/10/2023;10:20;VIALE CAVARRETTA altezza del civico 40;1;F;38,196623;13,315245
07/10/2023;11:30;SPIANATA DELLA SACRA GROTTA altezza piazzale chiesa;0;C;38,168389;13,351309
07/10/2023;13:40;VIA MORTILLARO VINCENZO intersezione con VIA MARINUZZI ANTONIO;1;F;38,104446;13,366024
07/10/2023;16:25;VIA AMARI EMERICO intersezione con VIA WAGNER RICCARDO;0;C;38,125187;13,357795
07/10/2023;20:30;VIA DAITA GAETANO altezza del civico 17;0;C;38,126233;13,355667
07/10/2023;21:50;VIA TOMMASO NATALE altezza villa moletto;1;F;38,172694;13,303503
07/10/2023;22:17;VIA PATERNOSTRO ALESSANDRO pressi FOCACCERIA;1;F;38,116318;13,366252
08/10/2023;02:30;CORSO PISANI PIETRO altezza del civico 181;0;C;38,107131;13,347127
08/10/2023;04:50;VIA LINCOLN altezza del civico 161;0;C;38,111696;13,368655
08/10/2023;04:50;VIA LINCOLN altezza del civico 161;0;C;38,111696;13,368655
08/10/2023;05:50;VIALE REGIONE SICILIANA intersezione VIA PERPIGNANO;0;C;38,119418;13,328942
08/10/2023;08:50;VIA SFERRACAVALLO intersezione VIALE NICOLETTI ROSARIO;1;F;38,194917;13,281211
08/10/2023;13:40;VIA ARIOSTO LUDOVICO intersezione con VIA LEOPARDI GIACOMO;2;F;38,134351;13,345799
08/10/2023;14:30;PIAZZA MORO ALDO altezza del civico 5;0;C;38,122517;13,356469
08/10/2023;15:20;VIA MALASPINA altezza del civico 144;1;F;38,130243;13,338812
08/10/2023;19:55;PIAZZA INDIPENDENZA altezza civ 7 (ESSO);0;C;38,110126;13,350489
08/10/2023;22:00;VIALE REGIONE SICILIANA S.E. nr. 2018;1;F;38,087528;13,348352
09/10/2023;09:00;PIAZZA SETTIMO RUGGERO altezza del civico 15;1;F;38,124472;13,35606
09/10/2023;13:00;VIA DELLA LIBERTA' intersezione VIA DI GIORGIO ANTONINO GEN.;2;F;38,143896;13,343248
09/10/2023;17:45;VIA JUNG GUIDO altezza del civico 1;1;F;38,141728;13,363064
09/10/2023;17:46;VIA MIGLIACCIO MARIANO intersezione LARGO SAN JOSEMARIA ESCRIVA';1;F;38,121337;13,35286
09/10/2023;19:10;VIA NENNI PIETRO altezza del civico DI FRONTE 28;2;F;38,154981;13,318441
09/10/2023;21:00;VIA ORETO altezza del civico 364;1;F;38,099498;13,37199
10/10/2023;07:30;VIALE REGIONE SICILIANA S.E. carr. centrale ponte Bonagia;0;C;38,087235;13,359221
10/10/2023;08:00;VIA ZUCCHETTO CALOGERO nr. 7/10;0;C;38,095647;13,422969
10/10/2023;08:00;VIA STAZIONE S.LORENZO di fronte al civico 9 B;0;C;38,163766;13,317436
10/10/2023;10:45;VIA LA FARINA GIUSEPPE intersezione con VIA SAMMARTINO;1;F;38,128288;13,348017
10/10/2023;11:20;VIALE DE GASPERI ALCIDE di fronte al civico 85;1;F;38,150639;13,336408
10/10/2023;12:40;VIA CIRRINCIONE ANDREA altezza del civico 36;1;F;38,144874;13,351228
10/10/2023;16:20;VIALE FRANCIA di fronte al civico 7;1;F;38,15577;13,324918
10/10/2023;20:30;VIA BRUNELLESCHI FILIPPO nr. 13/A;1;F;38,138149;13,313824
11/10/2023;07:00;VIA ORETO intersezione VIA ERRANTE VINCENZO;1;F;38,108397;13,366208
11/10/2023;09:10;CORSO DEI MILLE altezza (inters.) VIA DECOLLATI;0;C;38,106711;13,373315
11/10/2023;09:15;VIA ORETO intersezione VIA MORTILLARO VINCENZO;0;C;38,105266;13,368192
11/10/2023;11:30;VIA FAVARA ALBERTO intersezione PIAZZA VERDI GIUSEPPE;0;C;38,119605;13,356889
11/10/2023;12:45;VIA MONGITORE ANTONINO altezza del civico 5;2;F;38,110743;13,357859
11/10/2023;14:50;LARGO S.MICHELE ARCANGELO intersezione con VIA MARCHESI SALVATORE;1;F;38,13504;13,342573
11/10/2023;16:00;VIA AZOTI NICOLO' altezza PONTE BONAGIA;0;C;38,086538;13,361522
11/10/2023;16:00;PIAZZA GIULIO CESARE intersezione VIA ROMA;0;C;38,110743;13,366514
11/10/2023;16:10;FORO UMBERTO I altezza bypass;1;F;38,117636;13,373106
11/10/2023;16:30;VIA BACHELET VITTORIO altezza del civico 58;2;F;38,087337;13,334987
11/10/2023;16:30;VIA LATINI BRUNETTO altezza P.ZA AMENDOLA;0;C;38,122701;13,350713
11/10/2023;19:30;VIA LANCIA DI BROLO DOMENICO altezza del civico 66;1;F;38,123743;13,335678
11/10/2023;20:40;VIA ANSELMI ROSINA intersezione VIA CROCIFISSO A PIETRATAGLIATA;1;F;38,103286;13,328179
12/10/2023;07:39;VIALE DELLA RESURREZIONE altezza del civico 100;0;C;38,165628;13,320262
12/10/2023;08:05;VIALE LEONARDO DA VINCI altezza del civico 392;1;F;38,126919;13,317892
12/10/2023;09:40;VIA VILLA SOFIA pressi interno nosocom;1;F;38,154376;13,336481
12/10/2023;10:35;VIALE REGIONE SICILIANA N.O. carreggiata centrale -;0;C;38,119359;13,328642
12/10/2023;12:10;VIA ROMA altezza via e.amari;0;C;38,125459;13,358409
12/10/2023;13:00;VIALE DELLE PALME intersezione con VIALE PRINCIPESSA MAFALDA;0;C;38,195508;13,335183
12/10/2023;13:20;VIA NEBRODI(DEI) intersezione VIA NORVEGIA;1;F;38,154308;13,32868
12/10/2023;16:00;PIAZZA INDIPENDENZA intersezione CORSO CALATAFIMI;0;C;38,111476;13,351092
12/10/2023;16:55;VIA MESSINA MARINE altezza del civico 703;0;C;38,09746;13,417785
12/10/2023;18:50;CORSO RE RUGGERO s.n.c.;2;F;38,109028;13,35393
12/10/2023;23:00;VIA DE AMICIS EDMONDO di fronte al civico 10;0;C;38,138633;13,348282
13/10/2023;03:00;CORSO TUKORY altezza del civico 108;0;C;38,108918;13,361272
13/10/2023;08:00;CORSO CALATAFIMI altezza del civico 137/A;0;C;38,110469;13,34853
13/10/2023;08:15;VIA BRIGATA VERONA altezza (inters.) VIA SICILIA;0;C;38,144717;13,340707
13/10/2023;09:25;VIA PRINCIPE DI PATERNO' nr. 64;0;C;38,140276;13,342186
13/10/2023;12:00;CORSO DEI MILLE intersezione PIAZZA SCAFFA;1;F;38,103757;13,377471
13/10/2023;12:15;VIA FERRARI ORSI FEDERICO di fronte al civico 85;1;F;38,099754;13,388863
13/10/2023;12:50;VIA LANZA DI SCALEA GIUSEPPE di fronte al civico 781/A;0;C;38,172355;13,312799
13/10/2023;13:10;VIA RIZZO AMMIRAGLIO altezza via cimbali;1;F;38,144038;13,363656
13/10/2023;14:08;VIA ROMA intersezione con VIA CAGLIARI;1;F;38,1146;13,364618
13/10/2023;15:30;VIALE REGIONE SICILIANA carr. centrale d.f. 2633;0;C;38,12726;13,329502
14/10/2023;06:00;VIA CORAZZA FILIPPO altezza del civico 1;0;C;38,108732;13,362316
14/10/2023;11:00;VIA LANZA IGNAZIO E MANFREDI intersezione VIA LEANTI ARCANGELO;1;F;38,097236;13,349906
14/10/2023;11:25;VIALE MARGHERITA DI SAVOIA di fronte VIA S. BOSIO;1;F;38,173104;13,337304
14/10/2023;12:25;PIAZZA ZIINO OTTAVIO intersezione VIALE LEONARDO DA VINCI;1;F;38,13073;13,337992
14/10/2023;13:20;CORSO TUKORY intersezione VIA MAGG. PERNI FRANCESCO;2;F;38,109042;13,360545
14/10/2023;16:30;VIA PIANO DELL'UCCIARDONE intersezione con VIA ALBANESE ENRICO;1;F;38,13231;13,359633
14/10/2023;22:00;VIA BEATI PAOLI altezza del civico 35/37;1;F;38,116764;13,355189
15/10/2023;03:30;VIA PONTE DI MARE altezza del civico 139;0;C;38,110368;13,378791
15/10/2023;03:30;VIA OLIO DI LINO di fronte al civico 26;1;F;38,079603;13,316734
15/10/2023;13:00;CORSO PISANI PIETRO altezza del civico 193;3;F;38,106923;13,34597
15/10/2023;15:30;VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA TRABUCCO;2;F;38,157286;13,315286
15/10/2023;22:30;VIA ORETO altezza del civico 333;1;F;38,099876;13,371565
16/10/2023;08:05;VIA PANTALICA intersezione con LARGO CEFALU';2;M;38,127665;13,292834
16/10/2023;09:50;VIA MAMMANA intersezione VIA ALIAS FRANCESCO MARIA;0;C;38,132782;13,319324
16/10/2023;10:48;VIA ROMA altezza via bentivegna;1;F;38,12299;13,36011
16/10/2023;11:00;VIA SCIUTI GIUSEPPE intersezione VIA CESAREO GIOVANNI ALFREDO;2;F;38,135355;13,341481
16/10/2023;11:00;VIALE REGIONE SICILIANA altezza del civico 8443;1;F;38,085712;13,420666
16/10/2023;12:30;VIALE PRINCIPE UMBERTO altezza del civico 3;0;C;38,196398;13,332991
16/10/2023;13:00;VIA MARCONI GUGLIELMO intersezione con VIA CUSMANO GIACOMO;2;F;38,124748;13,347932
16/10/2023;13:05;VIA LAUDICINA ANTONINO intersezione VIALE DI VITTORIO GIUSEPPE;0;C;38,094601;13,411275
16/10/2023;18:30;VIA ROMA altezza 187;1;F;38,116395;13,363727
16/10/2023;19:30;VIA ROMA intersezione VIA TORINO;1;F;38,111552;13,366073
16/10/2023;21:05;VIALE DEL FANTE altezza del civico 25;3;F;38,155215;13,338892
17/10/2023;09:05;VIA S.LORENZO nr. 93;1;F;38,160999;13,32646
17/10/2023;09:15;LUNGOMARE COLOMBO CRISTOFORO altezza del civico 3163;0;C;38,191156;13,358071
17/10/2023;10:12;VIA PRINCIPE DI PATERNO' intersezione VIA LA ROSA MICHELE;1;F;38,13674;13,333459
17/10/2023;10:20;VIA PITRE' GIUSEPPE altezza del civico 2;1;F;38,110466;13,334942
17/10/2023;10:50;VIALE LEONARDO DA VINCI intersezione VIA BEATO ANGELICO;1;F;38,127118;13,323126
17/10/2023;11:35;VIALE NICOLETTI ROSARIO altezza ELENKA;1;F;38,189912;13,293371
17/10/2023;13:00;CORSO PISANI PIETRO altezza del civico 122;0;C;38,107763;13,348443
17/10/2023;13:20;PIAZZA EINSTEIN ALBERT altezza del civico .;0;C;38,128764;13,328894
17/10/2023;13:50;VIA NOTARBARTOLO EMANUELE intersezione con VIA MATTARELLA PIERSANTI;1;F;38,132953;13,346717
17/10/2023;16:00;VIALE REGIONE SICILIANA S.E. altezza VIA PALMERINO;1;F;38,098236;13,333953
17/10/2023;18:00;"VIA LANZA DI SCALEA GIUSEPPE di fronte ""Conca D'Oro""";1;F;38,182041;13,305308
17/10/2023;18:00;VIA MANCINELLI LUIGI altezza del civico 1;0;C;38,104133;13,33519
17/10/2023;20:10;VIALE MARGHERITA DI SAVOIA in prossimit? di VIA VENERE;1;F;38,190181;13,332368
18/10/2023;07:45;VIALE REGIONE SICILIANA N.O. altezza del civico 2133;0;C;38,122612;13,32931
18/10/2023;11:15;VIA RE FEDERICO altezza del civico 37;1;F;38,120995;13,347348
18/10/2023;11:45;PIAZZA LEONI altezza del civico 60;0;C;38,145946;13,345011
18/10/2023;13:00;VIALE REGIONE SICILIANA N.O. altezza del civico 486 DIR TP;1;F;38,108423;13,329751
18/10/2023;13:15;VIALE REGIONE SICILIANA altezza MEDIAWORD;1;F;38,120863;13,328647
18/10/2023;14:50;VIA IMPERATORE FEDERICO intersezione PIAZZA LEONI;1;F;38,144886;13,346284
18/10/2023;17:15;VIALE REGIONE SICILIANA N.O. in direzione di SOTTOPONTE CORSO CALATAFIMI;0;C;38,10296;13,330313
18/10/2023;18:00;VIALE MARIA SS. MEDIATRICE altezza del civico 30;1;F;38,100924;13,333941
18/10/2023;18:55;VIALE REGIONE SICILIANA S.E. altezza Dir. TP;1;F;38,091147;13,377387
18/10/2023;23:25;VIALE DIANA a mt. 153;1;F;38,157965;13,343908
19/10/2023;07:10;VIA ROMA altezza del civico 102;2;F;38,113533;13,365088
19/10/2023;10:30;PIAZZA GIULIO CESARE di fronte al civico 56;2;F;38,110515;13,366335
19/10/2023;13:00;VIA OLIVERI MANDALA' EMANUELE s.n.c.;0;C;38,142183;13,328753
19/10/2023;13:00;VIA OLIVERI MANDALA' EMANUELE s.n.c.;0;C;38,142183;13,328753
19/10/2023;14:20;VIA VIRGILIO intersezione con VIA ENNIO;0;C;38,200629;13,278002
19/10/2023;14:40;VIA LA MALFA UGO altezza del civico 62;0;C;38,160726;13,315428
19/10/2023;16:15;VIA MANDANICI PLACIDO intersezione con VIA GIORDANO UMBERTO;1;F;38,134907;13,339256
19/10/2023;16:40;VIA ANNONE in direzione di . VIA ERACLEA MINOA;0;C;38,090527;13,359023
20/10/2023;00:45;VIA IMERA intersezione VIA D'OSSUNA;0;C;38,115392;13,349468
20/10/2023;01:45;VIA WAGNER RICCARDO intersezione VIA STABILE MARIANO;2;F;38,123428;13,35884
20/10/2023;11:30;VIALE REGIONE SICILIANA pressi civ. df 118C;0;C;38,089997;13,373659
20/10/2023;13:30;VIA BASILE ERNESTO di fronte al civico 206;1;F;38,098438;13,346398
20/10/2023;15:15;VIA IMPERATORE FEDERICO altezza (spec.) FERMATA BUS;2;F;38,145483;13,348061
20/10/2023;17:30;VIA CRISPI FRANCESCO intersezione VIA AMARI EMERICO;0;C;38,127064;13,362391
20/10/2023;18:30;LARGO HARRIS PAUL altezza del civico 250;0;C;38,138022;13,338059
20/10/2023;21:00;CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 188;1;F;38,11818;13,344642
21/10/2023;05:45;CORSO CALATAFIMI intersezione con VIALE REGIONE SICILIANA;2;F;38,103095;13,330356
21/10/2023;10:50;VIALE STRASBURGO altezza (inters.) VIA PRINCIPE DI PANTELLERIA;1;F;38,159055;13,324436
21/10/2023;13:55;CORSO CALATAFIMI intersezione con VIA PINDEMONTE;1;F;38,111118;13,350134
21/10/2023;15:00;VIA AQUINO altezza del civico 142;1;F;38,0774;13,312235
21/10/2023;15:30;VIA ARCHIMEDE intersezione PIAZZA DELLA PACE;0;C;38,130755;13,359732
21/10/2023;17:30;VIALE REGIONE SICILIANA S.E. altezza del civico 12080;0;C;38,123842;13,329434
21/10/2023;19:30;VIALE REGIONE SICILIANA N.O. altezza 1039;2;F;38,112756;13,329803
21/10/2023;20:00;VIA ALLA FALCONARA altezza del civico 19/c;1;F;38,117564;13,288096
22/10/2023;02:00;VIA ASPROMONTE altezza 19;2;F;38,140869;13,332012
22/10/2023;03:30;VIA PEREZ FRANCESCO PAOLO intersezione VIA TODARO AGOSTINO;2;F;38,104209;13,367654
22/10/2023;03:50;VIA CRISPI FRANCESCO pressi Mercato Ittico;3;F;38,120784;13,366238
22/10/2023;07:00;VIA GARIBALDI altezza del civico 86/88;0;C;38,113955;13,366645
22/10/2023;10:30;VIALE MICHELANGELO di fronte al civico 1801;1;F;38,13409;13,311397
22/10/2023;18:17;VIA GIAFAR EMIRO altezza (inters.) VIA SOLUNTO;1;F;38,091888;13,386012
22/10/2023;20:15;VIA ROMA intersezione VIA CAVOUR CAMILLO;0;C;38,121996;13,360833
22/10/2023;20:45;VIA ROMA altezza VIA CAVOUR;1;F;38,121996;13,360833
22/10/2023;23:50;VIALE REGIONE SICILIANA N.O. altezza perpignano;1;F;38,11935;13,328765
23/10/2023;08:50;VIALE LEONARDO DA VINCI altezza (inters.) VIA BEATO ANGELICO;1;F;38,127152;13,323114
23/10/2023;10:40;VIA BELGIO altezza (inters.) SVINCOLO DI SALVO ROSARIO;1;F;38,148968;13,326994
23/10/2023;11:45;VIA PRINCIPE DI VILLAFRANCA in prossimit? di VIA AGRIGENTO;1;F;38,12767;13,350432
23/10/2023;12:50;VIA RESUTTANA intersezione con VIA SCANNASERPE;1;F;38,153829;13,333906
23/10/2023;13:30;VIA BARACCA FRANCESCO nr. 39;0;C;38,111177;13,298525
23/10/2023;13:40;VIA OLIO DI LINO intersezione con VIA ALTOFONTE;0;C;38,08645;13,327771
23/10/2023;13:45;VIALE REGIONE SICILIANA S.E. altezza BABY LUNA;0;C;38,0905;13,343468
23/10/2023;17:15;VIALE REGIONE SICILIANA N.O. altezza (spec.) sottovia Pitre;1;F;38,110521;13,329542
23/10/2023;19:00;PIAZZA LEONI intersezione con VIALE DEL FANTE;0;C;38,146992;13,343757
23/10/2023;19:50;VIA TROINA intersezione LARGO AJELLO TOMMASO;1;F;38,089864;13,359631
23/10/2023;20:30;CORSO CALATAFIMI intersezione VIA PORRAZZI;3;F;38,104523;13,33378
23/10/2023;20:30;PIAZZA EINSTEIN ALBERT altezza parco uditore;1;F;38,129254;13,328867
23/10/2023;21:30;VIA IMERA altezza del civico 6;1;F;38,118219;13,348404
24/10/2023;06:55;VIALE LEONARDO DA VINCI altezza del civico 224;1;F;38,127305;13,324388
24/10/2023;09:00;VIA DEI CANTIERI altezza 2 o;1;F;38,136143;13,359475
24/10/2023;09:05;VIALE REGIONE SICILIANA N.O. altezza via Pagano;1;F;38,105431;13,330552
24/10/2023;11:10;VIA MESSINA MARINE altezza del civico 223;1;F;38,106111;13,386831
24/10/2023;11:30;VIA PIANO DELL'UCCIARDONE altezza CARCERE;1;F;38,133056;13,35941
24/10/2023;12:00;VIALE DE GASPERI ALCIDE intersezione con VIA NEBRODI(DEI);3;F;38,148101;13,330386
24/10/2023;15:30;VIALE REGIONE SICILIANA S.E. altezza del civico 3578;2;F;38,128035;13,329922
24/10/2023;17:00;VIA DUCA DELLA VERDURA altezza n. 6;2;F;;
24/10/2023;18:30;VIALE CROCE ROSSA altezza del civico 149;1;F;38,152991;13,33746
24/10/2023;22:30;VIALE REGIONE SICILIANA altezza VILLA SERENA;0;C;38,116244;13,328807
25/10/2023;00:57;VIA COSTANTINO DOMENICO intersezione VIA TERRASANTA;0;C;38,131253;13,344012
25/10/2023;08:00;VIA ROMA altezza (inters.) PIAZZA S.DOMENICO;0;C;38,118537;13,362667
25/10/2023;11:45;CORSO ALBERTO AMEDEO altezza (inters.) CORSO CALATAFIMI;1;F;38,111928;13,352055
25/10/2023;13:35;VIA VALVERDE altezza civf 15;0;C;38,120448;13,362569
25/10/2023;13:50;VIALE REGIONE SICILIANA S.E. altezza del civico 4251;1;R;38,128112;13,329928
25/10/2023;14:10;VIA PIANO DELL'UCCIARDONE intersezione VIA ARCHIMEDE;1;F;38,130907;13,360267
25/10/2023;14:10;VIA PIANO DELL'UCCIARDONE altezza (spec.) VIA ARCHIMEDE;0;C;38,130907;13,360267
25/10/2023;15:10;VIALE REGIONE SICILIANA S.E. altezza del civico 3965;1;F;38,128078;13,329902
26/10/2023;00:15;VIA CAVOUR CAMILLO intersezione con VIA MAQUEDA;1;F;38,121241;13,357943
26/10/2023;05:30;VIA CONTE FEDERICO intersezione con VIA DI STEFANO GIOVANNI;1;F;38,081957;13,403695
26/10/2023;08:30;PIAZZA STURZO LUIGI s.n.c.;1;F;38,126299;13,357652
26/10/2023;10:20;VIA GOETHE intersezione VIA TURRISI NICOLO';0;C;38,119875;13,350824
26/10/2023;10:30;VIA VALVERDE altezza del civico 15;0;C;38,120465;13,362558
26/10/2023;12:30;VIA DELLE SEDIE VOLANTI altezza del civico 47;0;C;38,11694;13,355716
26/10/2023;14:45;LARGO CARISSIMI GIAN GIACOMO di fronte al civico 3;0;C;38,131619;13,339455
26/10/2023;16:00;VIA CATALANO altezza del civico 29;0;C;38,198894;13,313837
26/10/2023;17:10;VIA DON GNOCCHI altezza del civico 7;1;F;38,141189;13,362696
26/10/2023;19:00;VIA TRAPANI PESCIA s.n.c.;2;F;38,175917;13,322278
27/10/2023;00:40;VIA ROMA altezza del civico 420;1;F;38,124863;13,358798
27/10/2023;07:30;VIALE DEL FANTE di fronte al civico 70;1;F;38,160113;13,335015
27/10/2023;08:00;CORSO DEI MILLE intersezione VIA S. GIOVANNI DI DIO;0;C;38,100464;13,383594
27/10/2023;09:40;VIALE REGIONE SICILIANA N.O. altezza del civico 5630;0;C;38,152506;13,321359
27/10/2023;10:15;VIA CRISPI FRANCESCO altezza M. S. Lucia;1;R;38,129517;13,361061
27/10/2023;12:10;VIA MONTEPELLEGRINO di fronte al civico 49;2;F;38,136735;13,358642
27/10/2023;17:50;VIALE MICHELANGELO altezza del civico ESSO;1;F;38,137672;13,32215
28/10/2023;00:05;VIA PONTE DI MARE s.n.c.;1;F;38,111521;13,378458
28/10/2023;01:30;VIALE REGIONE SICILIANA di fronte 8445;0;C;38,085668;13,419517
28/10/2023;08:30;ROTONDA BRASILE in direzione di via VIALE MICHELANGELO;1;F;38,139374;13,330764
28/10/2023;15:40;VIA COSTA GAETANO altezza (inters.) VIA SCORZADENARO;1;F;38,092905;13,336801
28/10/2023;23:15;VIA ROMA altezza del civico 65;1;R;38,113354;13,365243
