la,lo,s,n
51.3412,0.6072,3,1
51.3841,0.5082,2,1
51.3893,0.5424,2,1
51.5201,-0.5994,3,1
51.4828,-0.8602,3,1
51.438,-0.8908,3,1
50.862,-0.1359,3,1
50.8225,-0.1343,3,1
50.8228,-1.0745,3,1
50.9087,-1.3602,3,1
50.908,-1.3286,3,1
50.745,-1.3132,2,1
54.733,-1.3791,2,1
54.8413,-1.3636,3,1
54.8763,-1.7053,2,1
54.9057,-1.7389,3,1
54.7616,-1.5492,2,1
53.142,-2.3552,3,1
53.3578,-2.3424,3,1
53.1537,-2.3459,3,1
53.3002,-2.3654,3,1
53.2959,-2.7322,3,1
53.2455,-2.9367,2,1
53.1395,-2.7555,3,1
52.564,-2.3647,2,1
52.9833,-2.6907,3,1
52.924,-2.9706,2,1
50.3737,-4.7804,3,1
50.3077,-5.1848,3,1
50.3483,-4.9267,3,1
50.1792,-5.1158,3,1
50.3444,-4.7396,2,1
50.3213,-5.0297,3,1
50.2522,-5.0596,3,1
50.4277,-4.815,2,1
51.4868,-1.9736,2,1
51.4901,-1.8617,3,1
52.1261,-0.4561,2,1
52.0918,-0.2743,3,1
51.9123,-0.5046,2,1
55.165,-2.3269,3,1
50.7197,-1.9009,2,1
50.7444,-1.8763,3,1
50.7536,-1.856,3,1
50.7333,-1.8714,2,1
50.8013,-1.8158,3,1
50.7831,-2.5418,3,1
50.9295,-2.164,2,1
51.5608,-0.4978,3,1
51.6281,-0.7752,3,1
51.6199,-0.7234,3,1
51.9991,-0.9871,3,1
53.9985,-1.6921,3,1
54.2239,-1.6047,3,1
53.7706,-1.1549,3,1
54.2363,-1.2297,2,1
51.1477,-2.9659,3,1
51.1876,-2.6788,3,1
50.8752,-2.9562,2,1
51.222,-2.9315,3,1
53.5619,-2.4542,2,1
53.6151,-2.3202,2,1
53.598,-2.2854,3,1
53.5322,-2.2672,3,1
53.5102,-2.2134,2,1
53.4503,-2.1688,2,1
53.534,-2.233,3,1
53.5202,-2.1305,3,1
53.5539,-2.0849,3,1
53.5054,-2.3422,3,1
53.4812,-2.1616,2,1
53.4534,-2.2999,3,1
53.3763,-2.8942,3,1
53.4451,-2.9681,3,1
53.4045,-2.9761,3,1
53.4492,-2.9437,3,1
53.4574,-2.7545,3,1
53.4041,-3.1034,2,1
53.5245,-1.1368,3,1
53.4577,-1.1497,3,1
53.4831,-1.606,3,1
53.3858,-1.4494,3,1
53.3438,-1.3624,3,1
55.002,-1.667,3,1
54.9772,-1.6149,3,1
54.9761,-1.5482,3,1
54.9833,-1.6025,3,1
55.0076,-1.4774,3,1
55.0052,-1.461,2,1
55.0526,-1.5576,2,1
54.988,-1.4401,3,1
54.9691,-1.5044,3,1
54.9828,-1.4969,3,1
54.9178,-1.5173,3,1
52.4623,-1.8707,3,1
52.4552,-1.9812,3,1
52.4608,-1.9666,3,1
52.5465,-1.8121,3,1
52.509,-1.8121,3,1
52.5,-1.7728,3,1
52.5142,-1.8474,2,1
52.5477,-1.798,2,1
52.4928,-1.9216,2,1
52.5136,-1.9183,3,1
52.4047,-1.8772,3,1
52.4574,-2.0627,3,1
52.462,-2.1702,3,1
52.4547,-2.1255,3,1
52.4102,-1.826,3,1
52.3878,-1.8358,3,1
52.5921,-1.9174,3,1
52.625,-2.0164,3,1
52.6267,-1.9028,3,1
52.5856,-2.0446,3,1
53.7174,-1.8603,3,1
53.737,-1.7242,3,1
53.7303,-1.5695,3,1
53.7698,-1.5166,3,1
53.7255,-1.5168,3,1
53.8457,-1.5478,3,1
53.7494,-1.6339,3,1
53.8597,-1.6796,3,1
53.7597,-1.5689,3,1
53.6728,-1.5207,2,1
53.7108,-1.4261,2,1
51.5457,0.0938,3,1
51.6102,-0.1393,3,1
51.5882,-0.2377,3,1
51.6157,-0.2011,3,1
51.6009,-0.1482,3,1
51.5911,-0.2116,3,1
51.49,0.126,3,1
51.4501,0.107,3,1
51.48,0.1777,3,1
51.4896,0.1582,3,1
51.562,-0.3192,3,1
51.5853,-0.284,3,1
51.5561,-0.3173,3,1
51.4221,-0.0773,3,1
51.317,0.0062,3,1
51.4034,0.0152,3,1
51.5417,-0.1754,3,1
51.5346,-0.1387,3,1
51.3975,-0.1159,3,1
51.3883,-0.0478,3,1
51.3736,-0.0905,3,1
51.5268,-0.2923,3,1
51.5124,-0.3099,3,1
51.499,-0.306,3,1
51.5023,-0.2872,3,1
51.5283,-0.2872,3,1
51.5298,-0.3725,3,1
51.5193,-0.3751,3,1
51.6236,-0.0477,3,1
51.6638,-0.0866,3,1
51.6479,-0.0424,3,1
51.6641,-0.0444,3,1
51.4821,0.0063,3,1
51.542,-0.0563,3,1
51.5269,-0.0808,3,1
51.5646,-0.0731,2,1
51.5338,-0.0882,3,1
51.5237,-0.077,3,1
51.548,-0.0688,3,1
51.5335,-0.0802,3,1
51.5496,-0.0598,3,1
51.478,-0.1896,3,1
51.584,-0.0717,3,1
51.6082,-0.1105,3,1
51.5893,-0.1454,2,1
51.591,-0.1025,3,1
51.5941,-0.3067,3,1
51.5629,-0.3731,3,1
51.6176,-0.31,3,1
51.5228,0.2176,3,1
51.5426,0.2131,3,1
51.5991,0.1634,3,1
51.4751,-0.3409,3,1
51.4928,-0.3881,3,1
51.4779,-0.3634,3,1
51.4978,-0.4036,3,1
51.5511,-0.1088,3,1
51.5014,-0.1613,3,1
51.4944,-0.1957,3,1
51.4818,-0.1873,3,1
51.4987,-0.2061,3,1
51.4996,-0.2079,3,1
51.5282,-0.2169,3,1
51.4852,-0.1857,3,1
51.4866,-0.1113,3,1
51.4142,-0.1244,1,1
51.4234,-0.1056,3,1
51.4606,-0.1154,3,1
51.4291,0.0213,3,1
51.4282,-0.0605,3,1
51.4403,-0.0536,3,1
51.4262,-0.0527,3,1
51.4606,-0.0414,3,1
51.5244,0.0573,3,1
51.5425,0.0037,2,1
51.533,0.0144,3,1
51.5345,0.0639,3,1
51.5629,0.1095,3,1
51.5898,0.1174,3,1
51.5749,0.0664,3,1
51.5671,0.1122,3,1
51.4463,-0.3015,2,1
51.4892,-0.0747,3,1
51.4843,-0.068,3,1
51.5018,-0.1048,2,1
51.4401,-0.065,3,1
51.3857,-0.179,3,1
51.3588,-0.213,3,1
51.5124,-0.0333,3,1
51.5606,-0.0146,3,1
51.6004,-0.0072,3,1
51.5655,0.0102,3,1
51.4498,-0.2428,3,1
51.4235,-0.1726,2,1
51.5205,-0.1403,3,1
51.4981,-0.1438,3,1
51.502,-0.1595,2,1
51.5274,-0.1959,3,1
51.5134,-0.138,3,1
51.4934,-0.1393,3,1
52.1984,0.1283,3,1
52.4733,-0.0955,2,1
54.5211,-3.5852,2,1
53.2004,-1.3709,3,1
52.9701,-1.5312,3,1
50.729,-3.0455,3,1
50.5819,-3.4719,2,1
50.7846,-4.2324,2,1
50.3817,-3.8663,3,1
50.4337,-3.685,3,1
50.369,-3.5609,2,1
50.703,-3.4873,3,1
50.8138,-3.1672,3,1
51.0731,-4.035,3,1
50.8613,0.556,3,1
51.0445,0.4186,3,1
51.5659,0.4845,3,1
51.5693,0.5531,3,1
51.5786,0.4772,2,1
51.6394,0.0854,2,1
51.7262,0.4816,3,1
51.7088,0.0052,2,1
51.8049,0.6385,3,1
51.6352,0.5851,3,1
51.8527,0.5784,2,1
51.6176,0.606,3,1
51.8691,-2.228,2,1
51.8266,-2.3817,2,1
51.9276,-1.7255,3,1
51.9479,-2.3723,3,1
51.898,-2.099,3,1
51.7909,-2.3097,2,1
51.8186,-2.2654,3,1
51.9549,-2.1276,3,1
51.736,-2.2902,3,1
51.8448,-2.2694,2,1
51.8401,-2.1078,2,1
50.8171,-1.213,2,1
51.1861,-0.8932,3,1
51.1138,-1.488,3,1
51.2503,-0.756,3,1
51.2665,-1.093,3,1
51.2547,-1.17,3,1
50.9643,-1.3067,3,1
50.847,-1.1243,3,1
51.0656,-0.8996,3,1
50.8274,-1.4318,3,1
51.0022,-1.4844,2,1
50.8415,-1.1855,3,1
50.9378,-1.3521,3,1
51.8102,-0.0294,2,1
51.6374,-0.349,3,1
51.715,-0.3704,3,1
51.6436,-0.2562,3,1
51.7575,-0.4816,3,1
51.444,0.2523,2,1
51.0952,1.1035,3,1
51.2622,0.5125,3,1
51.4277,0.3959,3,1
51.4527,0.2405,3,1
53.6962,-2.1956,3,1
53.7507,-2.4302,3,1
53.7231,-2.7309,2,1
53.9488,-2.8601,2,1
53.8758,-3.0385,3,1
53.6458,-2.6541,3,1
53.8499,-2.7468,3,1
53.7512,-3.0337,3,1
52.558,-1.0635,3,1
52.5105,-1.0766,2,1
52.7187,-1.543,3,1
52.7334,-1.4572,3,1
52.8395,-0.9391,3,1
52.6531,-1.01,3,1
53.3459,-0.3268,3,1
53.1997,-0.5819,3,1
52.8975,-0.107,3,1
53.2785,-0.7185,3,1
53.2816,0.181,3,1
52.618,1.2975,3,1
52.5491,0.8567,3,1
52.6926,1.3138,3,1
52.7951,1.251,3,1
52.2447,-0.8835,3,1
52.4829,-0.6947,3,1
53.1662,-1.1888,2,1
53.1286,-1.2969,3,1
53.0603,-0.8426,3,1
53.0777,-1.3144,3,1
52.815,-1.2307,1,1
53.0289,-1.2147,3,1
53.3269,-1.1374,3,1
53.0287,-1.2151,2,1
53.0363,-1.1284,3,1
53.0948,-0.7837,3,1
53.2944,-1.0204,3,1
51.4899,-1.0838,3,1
51.6605,-1.2919,3,1
53.0151,-2.2708,3,1
52.673,-2.0259,3,1
53.0123,-2.2155,3,1
52.2821,0.8059,2,1
52.024,1.0865,2,1
52.3311,1.679,2,1
52.0507,1.2013,3,1
52.0556,1.1491,3,1
51.2349,-0.7849,2,1
51.4288,-0.5777,2,1
51.1068,-0.5133,3,1
51.2889,-0.3556,3,1
51.3699,-0.2704,3,1
51.447,-0.5656,2,1
51.2234,-0.1939,3,1
51.2426,-0.1683,2,1
51.3137,-0.2445,3,1
51.2453,-0.7265,3,1
51.2863,-0.6995,3,1
52.464,-1.5677,3,1
52.3483,-1.3538,3,1
52.2886,-1.5927,2,1
52.5915,-1.6194,3,1
50.7973,-0.6356,3,1
51.098,-0.2114,3,1
51.1188,-0.1643,2,1
51.0272,-0.736,3,1
50.9604,-0.5019,3,1
50.9542,-0.1388,3,1
50.8248,-0.7338,2,1
50.8208,-0.3628,2,1
52.1811,-2.2564,3,1
52.3415,-2.0524,2,1
52.2997,-1.8936,3,1
52.1226,-2.3369,3,1
55.1959,-4.1935,2,1
54.8378,-4.0503,3,1
54.9924,-3.2477,3,1
55.5753,-4.5225,2,1
56.0084,-3.7513,3,1
55.9417,-4.7322,3,1
55.6472,-4.8084,2,1
55.6912,-4.8489,3,1
55.6975,-3.9903,2,1
56.0682,-4.6444,3,1
55.9467,-3.1365,3,1
55.9722,-3.2212,2,1
56.4664,-2.9959,3,1
56.2058,-2.9938,1,1
56.2623,-3.7667,3,1
55.8481,-4.2458,2,1
55.9002,-4.3752,3,1
55.8378,-4.2644,3,1
55.8651,-4.1831,3,1
55.8118,-3.935,1,1
53.294,-3.7205,3,1
51.715,-5.0417,2,1
51.8758,-3.994,3,1
51.517,-3.704,3,1
51.5364,-3.2594,3,1
51.5737,-3.4329,3,1
51.8097,-3.0096,2,1
54.5585,-1.2083,3,1
54.5671,-1.2081,3,1
54.5331,-1.1621,3,1
54.5432,-1.3205,3,1
54.529,-1.553,3,1
53.7171,-2.479,2,1
53.7479,-2.4435,3,1
53.7823,-0.3767,3,1
53.7668,-0.3108,2,1
53.7561,-0.3969,3,1
53.7645,-0.2616,2,1
53.8521,-0.4206,3,1
53.5705,-0.1306,3,1
53.566,-0.0751,3,1
53.7009,-0.3647,2,1
53.5775,-0.6446,2,1
53.9545,-1.071,3,1
53.9724,-1.0959,3,1
53.934,-1.1181,3,1
52.9244,-1.4918,3,1
52.8877,-1.5074,2,1
52.6418,-1.184,3,1
52.6236,-1.1085,3,1
52.6395,-1.136,3,1
52.9601,-1.1483,3,1
52.9608,-1.2365,3,1
52.9528,-1.1201,3,1
52.9909,-2.1825,3,1
51.3474,-2.4844,3,1
51.4124,-2.5948,3,1
51.4993,-2.6526,3,1
51.4565,-2.5643,3,1
51.4524,-2.6392,3,1
51.5679,-1.7822,3,1
51.8741,-0.4191,3,1
51.9037,-0.4522,3,1
51.8947,-0.4803,3,1
51.882,-0.4237,3,1
51.5427,0.7187,3,1
51.3949,0.4935,3,1
51.375,0.4897,3,1
51.4181,-1.2018,3,1
51.4597,-1.042,3,1
51.5544,-0.7749,3,1
51.4406,-0.9314,3,1
50.8277,-0.1712,3,1
50.8118,-1.0797,3,1
50.9338,-1.4426,3,1
50.8976,-1.3415,3,1
50.941,-1.3722,3,1
50.9286,-1.3847,3,1
50.7243,-1.2589,3,1
50.6106,-1.2795,2,1
50.686,-1.3676,2,1
50.6312,-1.2219,3,1
50.7076,-1.3009,3,1
54.6625,-1.4094,3,1
54.6147,-1.5738,3,1
54.6238,-1.7101,1,1
53.2848,-2.4066,2,1
53.2594,-2.0889,3,1
53.0995,-2.4772,3,1
52.3675,-2.7209,3,1
50.0965,-5.5534,3,1
51.2912,-1.7789,3,1
51.35,-1.9848,3,1
52.1291,-0.2918,3,1
52.0269,-0.4955,2,1
50.7484,-1.8766,3,1
50.7401,-1.9243,3,1
50.971,-2.2095,2,1
51.5731,-0.4989,3,1
53.8984,-1.9917,3,1
54.2877,-1.5942,2,1
53.9942,-1.5072,3,1
54.0338,-2.3238,3,1
53.7298,-0.9948,3,1
51.0327,-3.1842,3,1
50.9981,-3.0843,3,1
53.5645,-2.4705,3,1
53.5731,-2.442,3,1
53.5747,-2.4353,3,1
53.5257,-2.1768,3,1
53.5293,-2.1124,2,1
53.3937,-2.1951,3,1
53.3921,-2.2316,3,1
53.4773,-2.1651,3,1
53.4509,-2.3015,2,1
53.3943,-2.3523,1,1
53.5577,-2.6066,3,1
53.4251,-2.8657,3,1
53.4137,-2.9939,3,1
53.3425,-2.8293,2,1
53.448,-2.7331,3,1
53.4381,-3.0422,3,1
53.504,-1.129,3,1
53.5266,-1.1285,3,1
53.4539,-1.4319,2,1
53.4378,-1.3461,3,1
53.3749,-1.4961,3,1
53.3453,-1.4255,3,1
53.3712,-1.3866,2,1
53.3834,-1.4819,1,1
53.3523,-1.5004,3,1
53.3919,-1.3795,2,1
53.3955,-1.4435,3,1
54.9862,-1.651,2,1
54.9723,-1.6427,3,1
54.9742,-1.6802,3,1
55.0243,-1.5219,2,1
55.0466,-1.5521,3,1
55.001,-1.4819,3,1
55.003,-1.4629,3,1
55.0031,-1.4759,3,1
54.9455,-1.5159,3,1
54.9908,-1.4278,1,1
54.8766,-1.515,3,1
54.9128,-1.5254,3,1
52.5146,-2.0009,3,1
52.3957,-1.6288,3,1
52.4945,-1.744,2,1
52.5866,-2.1542,3,1
52.6126,-2.07,3,1
52.6175,-2.146,3,1
53.7773,-1.7783,3,1
53.7995,-1.9001,3,1
53.7769,-1.7252,3,1
53.6989,-1.661,3,1
53.6871,-1.6142,2,1
53.6912,-1.6972,3,1
53.7356,-1.7253,3,1
53.8304,-1.4952,2,1
53.8128,-1.5653,2,1
53.8145,-1.6157,3,1
53.9068,-1.5259,3,1
53.907,-1.694,2,1
53.8382,-1.5938,3,1
53.6915,-1.5965,3,1
53.6746,-1.5283,2,1
53.6848,-1.486,3,1
51.5088,-0.0874,3,1
51.5126,-0.0948,3,1
51.5603,0.148,3,1
51.5357,0.1002,3,1
51.581,-0.2118,3,1
51.6091,-0.2582,2,1
51.457,0.1428,3,1
51.4585,0.152,3,1
51.5285,-0.2175,3,1
51.5369,-0.244,3,1
51.5325,-0.1995,3,1
51.5655,-0.2726,3,1
51.4102,0.0279,3,1
51.403,-0.0545,2,1
51.345,0.0982,3,1
51.5421,-0.1382,3,1
51.524,-0.1435,3,1
51.5353,-0.1897,3,1
51.5514,-0.1663,3,1
51.3713,-0.1172,3,1
51.3878,-0.1111,3,1
51.3969,-0.1156,3,1
51.407,-0.1133,3,1
51.5494,-0.3657,3,1
51.5405,-0.3709,3,1
51.5287,-0.3599,3,1
51.626,-0.065,3,1
51.6436,-0.0467,3,1
51.6115,-0.038,3,1
51.6088,-0.1031,3,1
51.4952,0.0604,3,1
51.4572,0.0593,3,1
51.565,-0.1034,3,1
51.5312,-0.0863,3,1
51.5506,-0.0533,3,1
51.5655,-0.0935,3,1
51.501,-0.2221,3,1
51.477,-0.1918,3,1
51.5953,-0.1527,3,1
51.5898,-0.1052,3,1
51.588,-0.0599,3,1
51.5964,-0.0722,3,1
51.5908,-0.1038,2,1
51.5927,-0.0698,3,1
51.5661,-0.351,2,1
51.6317,-0.3042,3,1
51.5591,-0.3804,2,1
51.4754,-0.395,3,1
51.4933,-0.3885,3,1
51.4992,-0.2041,2,1
51.4804,-0.1139,3,1
51.4495,-0.137,3,1
51.4609,-0.1158,3,1
51.4828,-0.1117,3,1
51.4304,-0.1268,3,1
51.4796,-0.1284,3,1
51.426,-0.0432,3,1
51.3948,-0.238,3,1
51.3982,-0.1587,3,1
51.58,0.0734,3,1
51.5583,0.0253,2,1
51.546,0.0768,2,1
51.5815,0.0407,3,1
51.4617,-0.2887,3,1
51.4677,-0.2863,3,1
51.4891,-0.0782,3,1
51.3845,-0.1308,3,1
51.3731,-0.1894,3,1
51.3802,-0.218,1,1
51.3587,-0.1496,3,1
51.5113,-0.0484,3,1
51.6013,-0.0163,3,1
51.5594,-0.0099,3,1
51.5878,0.0025,3,1
51.6086,-0.0172,3,1
51.4392,-0.156,3,1
51.4607,-0.168,2,1
51.5025,-0.1499,3,1
51.4964,-0.1509,2,1
51.5358,-0.165,3,1
52.2081,0.1333,3,1
52.6636,0.1534,2,1
52.5513,0.184,2,1
54.1853,-3.0959,3,1
53.1673,-1.3891,3,1
53.1914,-1.6119,2,1
53.2248,-1.4345,2,1
52.8716,-1.6261,3,1
53.0799,-1.4777,3,1
52.8721,-1.6285,3,1
50.6789,-3.516,3,1
50.5416,-3.6181,2,1
50.8224,-3.1538,3,1
50.5507,-3.7744,2,1
51.0328,0.4608,3,1
50.8455,0.5029,3,1
50.8516,0.556,3,1
50.8886,0.6841,3,1
50.8675,0.5557,2,1
50.7973,0.3136,3,1
51.6097,0.2637,3,1
51.8875,0.8813,3,1
51.8912,0.8963,3,1
51.567,0.5567,3,1
51.9187,1.0848,3,1
51.8056,1.147,2,1
51.7935,1.1481,3,1
51.6944,-2.5897,3,1
51.8827,-2.2388,3,1
51.7557,-2.2825,3,1
51.9627,-2.3019,2,1
50.8938,-1.1566,3,1
51.0123,-0.9193,3,1
50.7664,-1.6977,3,1
50.88,-1.2942,2,1
50.9151,-1.5228,3,1
50.8609,-1.0932,3,1
50.854,-1.0139,2,1
50.9651,-1.3554,3,1
51.1588,-0.9599,2,1
50.8857,-1.0051,3,1
51.7388,-0.2396,2,1
51.6652,-0.2661,3,1
51.8935,-0.1792,3,1
51.7559,-0.3414,2,1
51.6702,-0.3721,3,1
51.3205,0.493,3,1
51.1325,0.2624,2,1
51.4263,0.3783,3,1
51.2661,0.4837,3,1
51.2956,0.4687,3,1
51.4532,0.2403,3,1
51.3862,1.4243,3,1
51.3808,1.3921,2,1
51.3132,0.8922,3,1
51.1443,0.3138,1,1
51.1363,0.6758,2,1
51.3892,0.1899,3,1
51.293,1.0573,3,1
51.2825,0.5017,3,1
53.7066,-2.2875,2,1
53.6979,-2.3268,3,1
53.8352,-2.226,2,1
53.5465,-2.7664,2,1
53.7778,-2.7167,2,1
53.9845,-2.7815,3,1
53.8017,-2.6917,3,1
52.7151,-1.3836,2,1
52.6536,-0.4697,2,1
52.8885,-0.4131,3,1
53.3849,-0.1347,2,1
52.7563,0.138,3,1
52.8909,-0.4052,3,1
52.813,0.0181,2,1
52.6263,1.3805,3,1
52.6504,1.5695,3,1
52.6301,1.5796,2,1
52.7423,1.0327,3,1
52.5649,0.5275,3,1
52.9417,0.4911,3,1
52.8981,0.4923,3,1
52.459,-0.7371,3,1
52.3109,-0.7436,2,1
52.5161,-0.5073,2,1
53.1262,-1.2381,3,1
53.0099,-1.313,2,1
52.981,-1.0531,3,1
51.7246,-0.9426,2,1
51.6574,-0.9909,2,1
51.7528,-1.2207,3,1
53.0074,-2.0831,2,1
52.5174,-2.1855,3,1
52.604,-1.6494,3,1
52.69,-2.0274,3,1
52.486,1.7396,3,1
52.0452,1.156,3,1
52.2565,0.7128,3,1
52.2254,1.4594,3,1
52.4633,1.7291,3,1
52.0478,1.1814,3,1
51.3267,-0.4736,3,1
51.261,-0.5816,3,1
51.395,-0.4596,2,1
51.3893,-0.4944,3,1
51.2691,-0.394,3,1
51.1551,-0.4405,3,1
51.3411,-0.3477,3,1
51.2182,-0.7794,3,1
52.4804,-1.4736,3,1
52.4899,-1.7049,3,1
52.3515,-1.8594,3,1
52.5682,-1.5371,3,1
50.8724,-0.6078,2,1
50.7913,-0.6837,3,1
51.0923,-0.2629,3,1
51.0527,-0.2019,3,1
51.1181,-0.1628,3,1
55.0232,-3.2997,3,1
55.603,-4.4986,3,1
55.9471,-4.7676,3,1
55.7149,-3.7576,2,1
57.6647,-2.5217,1,1
56.4101,-5.4648,3,1
55.9418,-3.2982,3,1
55.9452,-3.2476,2,1
55.9257,-3.2944,2,1
55.8739,-3.6237,3,1
55.929,-3.5096,3,1
56.5589,-2.5894,3,1
55.8491,-4.363,3,1
55.8212,-4.3037,3,1
53.2292,-2.9953,3,1
53.2312,-3.2908,2,1
53.0504,-2.9953,2,1
53.0358,-2.9747,3,1
51.7934,-4.9691,3,1
51.7081,-4.2187,3,1
51.8053,-3.9262,3,1
51.4937,-3.1742,1,1
51.6449,-3.1909,2,1
51.5886,-2.9998,3,1
51.6055,-3.009,3,1
52.4568,-3.523,2,1
53.701,-2.434,2,1
53.8148,-3.0357,2,1
53.7485,-0.3437,2,1
53.7783,-0.3788,3,1
53.7516,-0.2739,3,1
53.7738,-0.3637,3,1
53.7216,-0.4715,3,1
53.9726,-0.2744,3,1
53.9425,-0.6752,3,1
53.575,-0.0972,3,1
53.5493,-0.1401,3,1
53.9677,-1.0816,3,1
52.8918,-1.4534,3,1
52.6305,-1.1259,3,1
52.9562,-1.1435,3,1
53.0051,-1.1499,3,1
52.9603,-1.1773,3,1
53.046,-2.1958,3,1
53.0518,-2.1517,3,1
51.4178,-2.4984,3,1
51.3898,-2.3803,3,1
51.4454,-2.585,3,1
51.3565,-2.9527,3,1
51.5081,-2.5639,3,1
51.4986,-2.5438,3,1
50.4997,-3.5419,3,1
51.6306,-1.7105,3,1
51.5583,-1.7835,3,1
52.6351,-0.4714,2,1
51.8744,-0.3968,3,1
51.3908,0.4842,3,1
51.3535,0.5729,3,1
51.449,-0.6777,3,1
51.4267,-0.9468,3,1
51.4457,-0.9843,2,1
51.5236,-0.6225,2,1
51.5492,-0.7053,3,1
51.3672,-0.843,3,1
50.853,-0.1549,3,1
50.8488,-1.0937,3,1
50.9408,-1.37,3,1
50.733,-1.161,3,1
50.7229,-1.1671,2,1
50.6938,-1.2841,2,1
54.7737,-1.5844,3,1
54.8334,-1.6657,3,1
54.772,-1.3227,3,1
54.7155,-1.5031,3,1
53.2109,-2.8903,3,1
53.2937,-3.0401,2,1
53.2756,-2.903,2,1
53.2699,-2.8954,3,1
52.6704,-2.3711,3,1
52.8625,-3.0532,2,1
50.2088,-5.2938,3,1
50.7474,-4.5582,3,1
50.3534,-4.5009,3,1
50.594,-4.3366,3,1
51.1917,-1.7599,3,1
51.3446,-1.9938,3,1
51.2907,-1.5384,3,1
51.1783,-1.7579,2,1
51.3447,-1.7773,3,1
51.3317,-2.0028,3,1
51.5355,-1.9006,3,1
51.5478,-2.1181,3,1
51.9491,-0.5041,3,1
55.2282,-2.1768,3,1
55.2944,-1.712,3,1
50.7546,-1.8883,3,1
50.754,-1.9321,3,1
50.7217,-1.8819,3,1
51.9137,-0.8383,3,1
51.8297,-0.8365,3,1
52.2052,0.3972,3,1
52.3547,-0.2524,3,1
52.3366,-0.3153,3,1
52.0745,0.0797,3,1
52.2573,0.0668,3,1
54.6695,-3.5125,2,1
54.8253,-3.1605,2,1
54.6429,-2.8483,2,1
50.6756,-3.4061,1,1
50.6296,-3.4094,3,1
50.7249,-3.5492,2,1
51.0163,-3.8584,3,1
51.0722,-4.0763,3,1
50.5242,-3.5935,3,1
50.5368,-3.7076,3,1
50.8768,0.5569,3,1
50.8777,0.5403,3,1
50.8042,0.0587,3,1
50.8318,0.0344,3,1
50.9501,0.3706,3,1
50.9307,0.4927,3,1
50.8794,0.2268,2,1
51.5927,0.5036,3,1
51.6346,0.4019,3,1
51.7317,0.4997,3,1
51.827,1.2082,3,1
51.8948,-2.1035,2,1
51.8237,-2.4478,3,1
51.9809,-2.1426,3,1
50.9624,-0.9796,3,1
50.8344,-1.2111,3,1
51.2663,-0.8638,2,1
51.2976,-0.7397,3,1
51.1952,-1.648,2,1
51.1776,-1.4851,3,1
51.2077,-1.4992,2,1
51.0343,-1.5258,2,1
51.0881,-1.2995,2,1
51.6625,-0.2614,3,1
51.6647,-0.3698,3,1
51.9858,-0.1971,3,1
51.9637,-0.1752,3,1
51.2867,1.0822,3,1
51.3703,1.1554,3,1
51.2792,1.0862,3,1
51.2586,1.0771,3,1
51.4643,0.2585,3,1
51.4163,0.3581,2,1
51.4006,0.4183,3,1
51.266,0.4837,3,1
51.2368,0.41,3,1
51.276,0.0759,3,1
51.2965,0.1573,3,1
51.0945,1.1384,3,1
51.3483,0.7318,3,1
51.3767,1.3011,3,1
51.3561,1.4169,3,1
51.2112,0.2538,3,1
51.1927,0.3942,3,1
53.7635,-2.2202,2,1
53.6515,-2.622,3,1
53.7586,-3.0345,3,1
53.7427,-2.9438,3,1
53.7599,-2.3609,3,1
53.7792,-2.6967,3,1
53.7624,-2.6952,3,1
53.7777,-2.71,2,1
53.5522,-2.7425,3,1
53.8646,-3.0094,3,1
52.5785,-1.1642,3,1
52.6093,-1.1988,3,1
52.7525,-1.0881,3,1
52.4787,-0.922,2,1
52.9765,-0.0036,2,1
53.3672,0.014,3,1
53.297,0.1753,3,1
53.004,-0.4133,3,1
52.8076,-0.082,3,1
52.7586,-0.3933,2,1
52.7344,-0.4256,3,1
52.8319,0.8815,3,1
52.6362,1.3044,3,1
52.6286,1.2851,3,1
52.6009,1.1705,2,1
52.4878,-0.7035,2,1
52.3818,-1.0232,2,1
52.2409,-0.9198,2,1
52.0419,-1.1356,3,1
53.9915,-1.5419,3,1
54.0816,-1.7726,3,1
54.0066,-1.5445,3,1
53.8758,-1.0326,3,1
53.7739,-1.04,3,1
53.8126,-1.2574,3,1
53.3192,-1.1097,3,1
53.3081,-1.1182,3,1
52.9778,-1.0821,2,1
52.9316,-1.1263,2,1
52.8521,-1.0303,3,1
51.8097,-1.3062,3,1
52.06,-1.3404,2,1
51.7297,-1.2019,3,1
51.7459,-1.2316,3,1
51.7528,-1.269,3,1
51.7254,-1.2569,2,1
51.9543,-1.5397,3,1
51.8472,-1.3537,3,1
50.9854,-2.7663,3,1
52.7026,-1.7747,3,1
52.9739,-2.2662,3,1
52.8009,-2.1083,3,1
52.8931,-2.1559,1,1
52.0466,1.1538,3,1
52.2987,0.9984,3,1
51.3388,-0.3579,2,1
51.3794,-0.3956,2,1
51.3347,-0.2551,3,1
51.2182,-0.5805,3,1
51.2195,-0.3212,3,1
51.2391,-0.325,3,1
51.2406,-0.1664,3,1
51.2651,-0.1411,2,1
51.2425,-0.1677,3,1
51.4198,-0.5772,3,1
51.3345,-0.7669,3,1
51.1348,-0.7514,3,1
52.3913,-1.3371,3,1
52.3524,-1.3057,3,1
52.2415,-1.4026,3,1
52.088,-1.5185,2,1
52.2588,-1.6195,2,1
50.8208,-0.3246,3,1
50.8066,-0.7012,3,1
50.8137,-0.5586,3,1
